date value parameter land_use
2012-3-10 0 dailySurplus loc1
2012-3-10 5.66853 availablePoreDepth loc1
2012-3-10 111.111 EHD loc1
2012-3-10 2137.42 SD loc1
2012-3-10 -2.24854 G loc1
2012-3-10 0.396145 theta_EHD loc1
2012-3-10 44.016 sw_EHD loc1
2012-3-10 0.284836 theta_soil loc1
2012-3-10 0 dsc loc1
2012-3-10 0 infil2 loc2
2012-3-10 0 infil loc2
2012-3-10 0 toDistribute loc2
2012-3-10 0 dailySurplus loc2
2012-3-10 47.4079 availablePoreDepth loc2
2012-3-10 250 EHD loc2
2012-3-10 3563 SD loc2
2012-3-10 -3.813 G loc2
2012-3-10 0.310368 theta_EHD loc2
2012-3-10 77.5921 sw_EHD loc2
2012-3-10 0.344919 theta_soil loc2
2012-3-10 0 dsc loc2
2012-3-10 0 infil2 loc3
2012-3-10 0 infil loc3
2012-3-10 0 toDistribute loc3
2012-3-10 0 dailySurplus loc3
2012-3-10 225 availablePoreDepth loc3
2012-3-10 500 EHD loc3
2012-3-10 3588.1 SD loc3
2012-3-10 -4.0881 G loc3
2012-3-10 0.45 theta_EHD loc3
2012-3-10 225 sw_EHD loc3
2012-3-10 0.449921 theta_soil loc3
2012-3-10 0 dsc loc3
2012-3-11 1.9169 infil2 loc1
2012-3-11 5.38342 infil loc1
2012-3-11 0 toDistribute loc1
2012-3-11 5.38342 dailySurplus loc1
2012-3-11 5.98394 availablePoreDepth loc1
2012-3-11 111.111 EHD loc1
2012-3-11 2137.36 SD loc1
2012-3-11 -2.24847 G loc1
2012-3-11 0.427343 theta_EHD loc1
2012-3-11 47.4825 sw_EHD loc1
2012-3-11 0.285741 theta_soil loc1
2012-3-11 0 dsc loc1
2012-3-11 0 infil2 loc2
2012-3-11 2.33742 infil loc2
2012-3-11 0 toDistribute loc2
2012-3-11 2.33742 dailySurplus loc2
2012-3-11 50.4539 availablePoreDepth loc2
2012-3-11 250 EHD loc2
2012-3-11 3562.9 SD loc2
2012-3-11 -3.8129 G loc2
2012-3-11 0.307534 theta_EHD loc2
2012-3-11 76.8835 sw_EHD loc2
2012-3-11 0.34493 theta_soil loc2
2012-3-11 0 dsc loc2
2012-3-11 5.38342 infil2 loc3
2012-3-11 5.06056 Qd loc3
2012-3-11 5.38342 infil loc3
2012-3-11 0 toDistribute loc3
2012-3-11 5.38342 dailySurplus loc3
2012-3-11 225 availablePoreDepth loc3
2012-3-11 500 EHD loc3
2012-3-11 3588.2 SD loc3
2012-3-11 -4.08313 G loc3
2012-3-11 0.45 theta_EHD loc3
2012-3-11 225 sw_EHD loc3
2012-3-11 0.45 theta_soil loc3
2012-3-11 0 dsc loc3
2012-3-12 2.10667 infil2 loc1
2012-3-12 2.51742 infil loc1
2012-3-12 0 toDistribute loc1
2012-3-12 4.3297 dailySurplus loc1
2012-3-12 2.51742 availablePoreDepth loc1
2012-3-12 111.111 EHD loc1
2012-3-12 2137.3 SD loc1
2012-3-12 -2.24841 G loc1
2012-3-12 0.43104 theta_EHD loc1
2012-3-12 47.8933 sw_EHD loc1
2012-3-12 0.286735 theta_soil loc1
2012-3-12 1.81228 dsc loc1
2012-3-12 0 infil2 loc2
2012-3-12 1.33508 infil loc2
2012-3-12 0 toDistribute loc2
2012-3-12 1.33508 dailySurplus loc2
2012-3-12 51.1111 availablePoreDepth loc2
2012-3-12 250 EHD loc2
2012-3-12 3562.81 SD loc2
2012-3-12 -3.81281 G loc2
2012-3-12 0.300896 theta_EHD loc2
2012-3-12 75.224 sw_EHD loc2
2012-3-12 0.344939 theta_soil loc2
2012-3-12 0 dsc loc2
2012-3-12 4.32968 infil2 loc3
2012-3-12 4.28859 Qd loc3
2012-3-12 4.3297 infil loc3
2012-3-12 0 toDistribute loc3
2012-3-12 4.3297 dailySurplus loc3
2012-3-12 225 availablePoreDepth loc3
2012-3-12 500 EHD loc3
2012-3-12 3588.29 SD loc3
2012-3-12 -4.084 G loc3
2012-3-12 0.45 theta_EHD loc3
2012-3-12 225 sw_EHD loc3
2012-3-12 0.45 theta_soil loc3
2012-3-12 0 dsc loc3
2012-3-13 2.10667 infil2 loc1
2012-3-13 2.10667 infil loc1
2012-3-13 0 toDistribute loc1
2012-3-13 11.518 dailySurplus loc1
2012-3-13 2.10667 availablePoreDepth loc1
2012-3-13 111.111 EHD loc1
2012-3-13 2137.24 SD loc1
2012-3-13 -2.24835 G loc1
2012-3-13 0.43104 theta_EHD loc1
2012-3-13 47.8933 sw_EHD loc1
2012-3-13 0.287728 theta_soil loc1
2012-3-13 9.41132 dsc loc1
2012-3-13 0 infil2 loc2
2012-3-13 8.21671 infil loc2
2012-3-13 0 toDistribute loc2
2012-3-13 8.21671 dailySurplus loc2
2012-3-13 53.0773 availablePoreDepth loc2
2012-3-13 250 EHD loc2
2012-3-13 3562.71 SD loc2
2012-3-13 -3.81271 G loc2
2012-3-13 0.320558 theta_EHD loc2
2012-3-13 80.1394 sw_EHD loc2
2012-3-13 0.344947 theta_soil loc2
2012-3-13 0 dsc loc2
2012-3-13 11.518 infil2 loc3
2012-3-13 11.4767 Qd loc3
2012-3-13 11.518 infil loc3
2012-3-13 0 toDistribute loc3
2012-3-13 11.518 dailySurplus loc3
2012-3-13 225 availablePoreDepth loc3
2012-3-13 500 EHD loc3
2012-3-13 3588.38 SD loc3
2012-3-13 -4.0769 G loc3
2012-3-13 0.45 theta_EHD loc3
2012-3-13 225 sw_EHD loc3
2012-3-13 0.45 theta_soil loc3
2012-3-13 0 dsc loc3
2012-3-14 2.10667 infil2 loc1
2012-3-14 2.10667 infil loc1
2012-3-14 0 toDistribute loc1
2012-3-14 20.122 dailySurplus loc1
2012-3-14 2.10667 availablePoreDepth loc1
2012-3-14 111.111 EHD loc1
2012-3-14 2137.18 SD loc1
2012-3-14 -2.24829 G loc1
2012-3-14 0.43104 theta_EHD loc1
2012-3-14 47.8933 sw_EHD loc1
2012-3-14 0.288722 theta_soil loc1
2012-3-14 18.0154 dsc loc1
2012-3-14 0 infil2 loc2
2012-3-14 16.5227 infil loc2
2012-3-14 0 toDistribute loc2
2012-3-14 16.5227 dailySurplus loc2
2012-3-14 48.4599 availablePoreDepth loc2
2012-3-14 250 EHD loc2
2012-3-14 3562.62 SD loc2
2012-3-14 -3.81262 G loc2
2012-3-14 0.372251 theta_EHD loc2
2012-3-14 93.0628 sw_EHD loc2
2012-3-14 0.344956 theta_soil loc2
2012-3-14 0 dsc loc2
2012-3-14 20.122 infil2 loc3
2012-3-14 20.0809 Qd loc3
2012-3-14 20.122 infil loc3
2012-3-14 0 toDistribute loc3
2012-3-14 20.122 dailySurplus loc3
2012-3-14 225 availablePoreDepth loc3
2012-3-14 500 EHD loc3
2012-3-14 3588.47 SD loc3
2012-3-14 -4.06839 G loc3
2012-3-14 0.45 theta_EHD loc3
2012-3-14 225 sw_EHD loc3
2012-3-14 0.45 theta_soil loc3
2012-3-14 0 dsc loc3
2012-3-15 2.10667 infil2 loc1
2012-3-15 2.10667 infil loc1
2012-3-15 0 toDistribute loc1
2012-3-15 18.3144 dailySurplus loc1
2012-3-15 2.10667 availablePoreDepth loc1
2012-3-15 111.111 EHD loc1
2012-3-15 2137.12 SD loc1
2012-3-15 -2.24823 G loc1
2012-3-15 0.43104 theta_EHD loc1
2012-3-15 47.8933 sw_EHD loc1
2012-3-15 0.289716 theta_soil loc1
2012-3-15 16.2077 dsc loc1
2012-3-15 0 infil2 loc2
2012-3-15 14.7745 infil loc2
2012-3-15 0 toDistribute loc2
2012-3-15 14.7745 dailySurplus loc2
2012-3-15 35.4772 availablePoreDepth loc2
2012-3-15 250 EHD loc2
2012-3-15 3562.53 SD loc2
2012-3-15 -3.81253 G loc2
2012-3-15 0.417189 theta_EHD loc2
2012-3-15 104.297 sw_EHD loc2
2012-3-15 0.344965 theta_soil loc2
2012-3-15 0 dsc loc2
2012-3-15 18.3144 infil2 loc3
2012-3-15 18.2799 Qd loc3
2012-3-15 18.3144 infil loc3
2012-3-15 0 toDistribute loc3
2012-3-15 18.3144 dailySurplus loc3
2012-3-15 225 availablePoreDepth loc3
2012-3-15 500 EHD loc3
2012-3-15 3588.55 SD loc3
2012-3-15 -4.07027 G loc3
2012-3-15 0.45 theta_EHD loc3
2012-3-15 225 sw_EHD loc3
2012-3-15 0.45 theta_soil loc3
2012-3-15 0 dsc loc3
2012-3-16 2.10667 infil2 loc1
2012-3-16 2.10667 infil loc1
2012-3-16 0 toDistribute loc1
2012-3-16 4.54768 dailySurplus loc1
2012-3-16 2.10667 availablePoreDepth loc1
2012-3-16 111.111 EHD loc1
2012-3-16 2137.06 SD loc1
2012-3-16 -2.24817 G loc1
2012-3-16 0.43104 theta_EHD loc1
2012-3-16 47.8933 sw_EHD loc1
2012-3-16 0.29071 theta_soil loc1
2012-3-16 2.44102 dsc loc1
2012-3-16 0 infil2 loc2
2012-3-16 1.43693 infil loc2
2012-3-16 0 toDistribute loc2
2012-3-16 1.43693 dailySurplus loc2
2012-3-16 23.8135 availablePoreDepth loc2
2012-3-16 250 EHD loc2
2012-3-16 3562.45 SD loc2
2012-3-16 -3.81245 G loc2
2012-3-16 0.410494 theta_EHD loc2
2012-3-16 102.623 sw_EHD loc2
2012-3-16 0.344973 theta_soil loc2
2012-3-16 0 dsc loc2
2012-3-16 4.54769 infil2 loc3
2012-3-16 4.51347 Qd loc3
2012-3-16 4.54768 infil loc3
2012-3-16 0 toDistribute loc3
2012-3-16 4.54768 dailySurplus loc3
2012-3-16 225 availablePoreDepth loc3
2012-3-16 500 EHD loc3
2012-3-16 3588.62 SD loc3
2012-3-16 -4.08411 G loc3
2012-3-16 0.45 theta_EHD loc3
2012-3-16 225 sw_EHD loc3
2012-3-16 0.45 theta_soil loc3
2012-3-16 0 dsc loc3
2012-3-17 1.44096 infil2 loc1
2012-3-17 0 infil loc1
2012-3-17 0 toDistribute loc1
2012-3-17 0 dailySurplus loc1
2012-3-17 2.10667 availablePoreDepth loc1
2012-3-17 111.111 EHD loc1
2012-3-17 2137 SD loc1
2012-3-17 -2.24811 G loc1
2012-3-17 0.418071 theta_EHD loc1
2012-3-17 46.4523 sw_EHD loc1
2012-3-17 0.291393 theta_soil loc1
2012-3-17 0 dsc loc1
2012-3-17 0 infil2 loc2
2012-3-17 0 infil loc2
2012-3-17 0 toDistribute loc2
2012-3-17 0 dailySurplus loc2
2012-3-17 25.4501 availablePoreDepth loc2
2012-3-17 250 EHD loc2
2012-3-17 3562.38 SD loc2
2012-3-17 -3.81238 G loc2
2012-3-17 0.398199 theta_EHD loc2
2012-3-17 99.5499 sw_EHD loc2
2012-3-17 0.34498 theta_soil loc2
2012-3-17 0 dsc loc2
2012-3-17 0 infil2 loc3
2012-3-17 0 infil loc3
2012-3-17 0 toDistribute loc3
2012-3-17 0 dailySurplus loc3
2012-3-17 225 availablePoreDepth loc3
2012-3-17 500 EHD loc3
2012-3-17 3588.7 SD loc3
2012-3-17 -4.0887 G loc3
2012-3-17 0.45 theta_EHD loc3
2012-3-17 225 sw_EHD loc3
2012-3-17 0.44999 theta_soil loc3
2012-3-17 0 dsc loc3
2012-3-18 0.985615 infil2 loc1
2012-3-18 0 infil loc1
2012-3-18 0 toDistribute loc1
2012-3-18 0 dailySurplus loc1
2012-3-18 3.54763 availablePoreDepth loc1
2012-3-18 111.111 EHD loc1
2012-3-18 2136.94 SD loc1
2012-3-18 -2.24805 G loc1
2012-3-18 0.409201 theta_EHD loc1
2012-3-18 45.4667 sw_EHD loc1
2012-3-18 0.291863 theta_soil loc1
2012-3-18 0 dsc loc1
2012-3-18 0 infil2 loc2
2012-3-18 0 infil loc2
2012-3-18 0 toDistribute loc2
2012-3-18 0 dailySurplus loc2
2012-3-18 28.621 availablePoreDepth loc2
2012-3-18 250 EHD loc2
2012-3-18 3562.3 SD loc2
2012-3-18 -3.8123 G loc2
2012-3-18 0.385516 theta_EHD loc2
2012-3-18 96.379 sw_EHD loc2
2012-3-18 0.344987 theta_soil loc2
2012-3-18 0 dsc loc2
2012-3-18 0 infil2 loc3
2012-3-18 0 infil loc3
2012-3-18 0 toDistribute loc3
2012-3-18 0 dailySurplus loc3
2012-3-18 225 availablePoreDepth loc3
2012-3-18 500 EHD loc3
2012-3-18 3588.79 SD loc3
2012-3-18 -4.08879 G loc3
2012-3-18 0.45 theta_EHD loc3
2012-3-18 225 sw_EHD loc3
2012-3-18 0.449979 theta_soil loc3
2012-3-18 0 dsc loc3
2012-3-19 0.857442 infil2 loc1
2012-3-19 0.58 infil loc1
2012-3-19 0 toDistribute loc1
2012-3-19 0.58 dailySurplus loc1
2012-3-19 4.53324 availablePoreDepth loc1
2012-3-19 111.111 EHD loc1
2012-3-19 2136.87 SD loc1
2012-3-19 -2.24799 G loc1
2012-3-19 0.406704 theta_EHD loc1
2012-3-19 45.1893 sw_EHD loc1
2012-3-19 0.292272 theta_soil loc1
2012-3-19 0 dsc loc1
2012-3-19 0 infil2 loc2
2012-3-19 0 infil loc2
2012-3-19 0 toDistribute loc2
2012-3-19 0 dailySurplus loc2
2012-3-19 31.6994 availablePoreDepth loc2
2012-3-19 250 EHD loc2
2012-3-19 3562.23 SD loc2
2012-3-19 -3.81223 G loc2
2012-3-19 0.373203 theta_EHD loc2
2012-3-19 93.3006 sw_EHD loc2
2012-3-19 0.344995 theta_soil loc2
2012-3-19 0 dsc loc2
2012-3-19 0.580013 infil2 loc3
2012-3-19 0.463338 Qd loc3
2012-3-19 0.58 infil loc3
2012-3-19 0 toDistribute loc3
2012-3-19 0.58 dailySurplus loc3
2012-3-19 225 availablePoreDepth loc3
2012-3-19 500 EHD loc3
2012-3-19 3588.88 SD loc3
2012-3-19 -4.08842 G loc3
2012-3-19 0.45 theta_EHD loc3
2012-3-19 225 sw_EHD loc3
2012-3-19 0.45 theta_soil loc3
2012-3-19 0 dsc loc3
2012-3-20 0.61493 infil2 loc1
2012-3-20 0.09 infil loc1
2012-3-20 0 toDistribute loc1
2012-3-20 0.09 dailySurplus loc1
2012-3-20 4.81068 availablePoreDepth loc1
2012-3-20 111.111 EHD loc1
2012-3-20 2136.81 SD loc1
2012-3-20 -2.24792 G loc1
2012-3-20 0.401979 theta_EHD loc1
2012-3-20 44.6643 sw_EHD loc1
2012-3-20 0.292568 theta_soil loc1
2012-3-20 0 dsc loc1
2012-3-20 0 infil2 loc2
2012-3-20 0 infil loc2
2012-3-20 0 toDistribute loc2
2012-3-20 0 dailySurplus loc2
2012-3-20 34.7071 availablePoreDepth loc2
2012-3-20 250 EHD loc2
2012-3-20 3562.15 SD loc2
2012-3-20 -3.81215 G loc2
2012-3-20 0.361172 theta_EHD loc2
2012-3-20 90.2929 sw_EHD loc2
2012-3-20 0.345002 theta_soil loc2
2012-3-20 0 dsc loc2
2012-3-20 0.0899881 infil2 loc3
2012-3-20 0.0485597 Qd loc3
2012-3-20 0.09 infil loc3
2012-3-20 0 toDistribute loc3
2012-3-20 0.09 dailySurplus loc3
2012-3-20 225 availablePoreDepth loc3
2012-3-20 500 EHD loc3
2012-3-20 3588.97 SD loc3
2012-3-20 -4.08893 G loc3
2012-3-20 0.45 theta_EHD loc3
2012-3-20 225 sw_EHD loc3
2012-3-20 0.45 theta_soil loc3
2012-3-20 0 dsc loc3
2012-3-21 0.979933 infil2 loc1
2012-3-21 1.77 infil loc1
2012-3-21 0 toDistribute loc1
2012-3-21 1.77 dailySurplus loc1
2012-3-21 5.33561 availablePoreDepth loc1
2012-3-21 111.111 EHD loc1
2012-3-21 2136.75 SD loc1
2012-3-21 -2.24786 G loc1
2012-3-21 0.40909 theta_EHD loc1
2012-3-21 45.4544 sw_EHD loc1
2012-3-21 0.293035 theta_soil loc1
2012-3-21 0 dsc loc1
2012-3-21 0 infil2 loc2
2012-3-21 0 infil loc2
2012-3-21 0 toDistribute loc2
2012-3-21 0 dailySurplus loc2
2012-3-21 37.7292 availablePoreDepth loc2
2012-3-21 250 EHD loc2
2012-3-21 3562.07 SD loc2
2012-3-21 -3.81207 G loc2
2012-3-21 0.349083 theta_EHD loc2
2012-3-21 87.2708 sw_EHD loc2
2012-3-21 0.34501 theta_soil loc2
2012-3-21 0 dsc loc2
2012-3-21 1.77 infil2 loc3
2012-3-21 1.72894 Qd loc3
2012-3-21 1.77 infil loc3
2012-3-21 0 toDistribute loc3
2012-3-21 1.77 dailySurplus loc3
2012-3-21 225 availablePoreDepth loc3
2012-3-21 500 EHD loc3
2012-3-21 3589.07 SD loc3
2012-3-21 -4.08734 G loc3
2012-3-21 0.45 theta_EHD loc3
2012-3-21 225 sw_EHD loc3
2012-3-21 0.45 theta_soil loc3
2012-3-21 0 dsc loc3
2012-3-22 0.670273 infil2 loc1
2012-3-22 0 infil loc1
2012-3-22 0 toDistribute loc1
2012-3-22 0 dailySurplus loc1
2012-3-22 4.54554 availablePoreDepth loc1
2012-3-22 111.111 EHD loc1
2012-3-22 2136.71 SD loc1
2012-3-22 -2.24782 G loc1
2012-3-22 0.403058 theta_EHD loc1
2012-3-22 44.7841 sw_EHD loc1
2012-3-22 0.293355 theta_soil loc1
2012-3-22 0 dsc loc1
2012-3-22 0 infil2 loc2
2012-3-22 0 infil loc2
2012-3-22 0 toDistribute loc2
2012-3-22 0 dailySurplus loc2
2012-3-22 41.2752 availablePoreDepth loc2
2012-3-22 250 EHD loc2
2012-3-22 3562 SD loc2
2012-3-22 -3.812 G loc2
2012-3-22 0.334899 theta_EHD loc2
2012-3-22 83.7248 sw_EHD loc2
2012-3-22 0.345017 theta_soil loc2
2012-3-22 0 dsc loc2
2012-3-22 0 infil2 loc3
2012-3-22 0 infil loc3
2012-3-22 0 toDistribute loc3
2012-3-22 0 dailySurplus loc3
2012-3-22 225 availablePoreDepth loc3
2012-3-22 500 EHD loc3
2012-3-22 3589.16 SD loc3
2012-3-22 -4.08916 G loc3
2012-3-22 0.45 theta_EHD loc3
2012-3-22 225 sw_EHD loc3
2012-3-22 0.449988 theta_soil loc3
2012-3-22 0 dsc loc3
2012-3-23 0.458467 infil2 loc1
2012-3-23 0 infil loc1
2012-3-23 0 toDistribute loc1
2012-3-23 0 dailySurplus loc1
2012-3-23 5.21582 availablePoreDepth loc1
2012-3-23 111.111 EHD loc1
2012-3-23 2136.65 SD loc1
2012-3-23 -2.24776 G loc1
2012-3-23 0.398931 theta_EHD loc1
2012-3-23 44.3257 sw_EHD loc1
2012-3-23 0.293578 theta_soil loc1
2012-3-23 0 dsc loc1
2012-3-23 0 infil2 loc2
2012-3-23 0 infil loc2
2012-3-23 0 toDistribute loc2
2012-3-23 0 dailySurplus loc2
2012-3-23 44.7946 availablePoreDepth loc2
2012-3-23 250 EHD loc2
2012-3-23 3561.92 SD loc2
2012-3-23 -3.81192 G loc2
2012-3-23 0.320822 theta_EHD loc2
2012-3-23 80.2054 sw_EHD loc2
2012-3-23 0.345024 theta_soil loc2
2012-3-23 0 dsc loc2
2012-3-23 0 infil2 loc3
2012-3-23 0 infil loc3
2012-3-23 0 toDistribute loc3
2012-3-23 0 dailySurplus loc3
2012-3-23 225 availablePoreDepth loc3
2012-3-23 500 EHD loc3
2012-3-23 3589.25 SD loc3
2012-3-23 -4.08925 G loc3
2012-3-23 0.45 theta_EHD loc3
2012-3-23 225 sw_EHD loc3
2012-3-23 0.449977 theta_soil loc3
2012-3-23 0 dsc loc3
2012-3-24 0.329392 infil2 loc1
2012-3-24 0.05 infil loc1
2012-3-24 0 toDistribute loc1
2012-3-24 0.05 dailySurplus loc1
2012-3-24 5.67428 availablePoreDepth loc1
2012-3-24 111.111 EHD loc1
2012-3-24 2136.58 SD loc1
2012-3-24 -2.2477 G loc1
2012-3-24 0.396417 theta_EHD loc1
2012-3-24 44.0463 sw_EHD loc1
2012-3-24 0.293741 theta_soil loc1
2012-3-24 0 dsc loc1
2012-3-24 0 infil2 loc2
2012-3-24 0 infil loc2
2012-3-24 0 toDistribute loc2
2012-3-24 0 dailySurplus loc2
2012-3-24 48.2388 availablePoreDepth loc2
2012-3-24 250 EHD loc2
2012-3-24 3561.84 SD loc2
2012-3-24 -3.81184 G loc2
2012-3-24 0.307045 theta_EHD loc2
2012-3-24 76.7612 sw_EHD loc2
2012-3-24 0.345032 theta_soil loc2
2012-3-24 0 dsc loc2
2012-3-24 0.0500083 infil2 loc3
2012-3-24 0.05 infil loc3
2012-3-24 0 toDistribute loc3
2012-3-24 0.05 dailySurplus loc3
2012-3-24 225 availablePoreDepth loc3
2012-3-24 500 EHD loc3
2012-3-24 3589.34 SD loc3
2012-3-24 -4.08934 G loc3
2012-3-24 0.45 theta_EHD loc3
2012-3-24 225 sw_EHD loc3
2012-3-24 0.449979 theta_soil loc3
2012-3-24 0 dsc loc3
2012-3-25 0.225304 infil2 loc1
2012-3-25 0 infil loc1
2012-3-25 0 toDistribute loc1
2012-3-25 0 dailySurplus loc1
2012-3-25 5.95367 availablePoreDepth loc1
2012-3-25 111.111 EHD loc1
2012-3-25 2136.52 SD loc1
2012-3-25 -2.24763 G loc1
2012-3-25 0.394389 theta_EHD loc1
2012-3-25 43.821 sw_EHD loc1
2012-3-25 0.293855 theta_soil loc1
2012-3-25 0 dsc loc1
2012-3-25 0 infil2 loc2
2012-3-25 0 infil loc2
2012-3-25 0 toDistribute loc2
2012-3-25 0 dailySurplus loc2
2012-3-25 51.5872 availablePoreDepth loc2
2012-3-25 250 EHD loc2
2012-3-25 3561.77 SD loc2
2012-3-25 -3.81177 G loc2
2012-3-25 0.293651 theta_EHD loc2
2012-3-25 73.4128 sw_EHD loc2
2012-3-25 0.345039 theta_soil loc2
2012-3-25 0 dsc loc2
2012-3-25 0 infil2 loc3
2012-3-25 0 infil loc3
2012-3-25 0 toDistribute loc3
2012-3-25 0 dailySurplus loc3
2012-3-25 225 availablePoreDepth loc3
2012-3-25 500 EHD loc3
2012-3-25 3589.43 SD loc3
2012-3-25 -4.08943 G loc3
2012-3-25 0.45 theta_EHD loc3
2012-3-25 225 sw_EHD loc3
2012-3-25 0.449968 theta_soil loc3
2012-3-25 0 dsc loc3
2012-3-26 0.154108 infil2 loc1
2012-3-26 0 infil loc1
2012-3-26 0 toDistribute loc1
2012-3-26 0 dailySurplus loc1
2012-3-26 6.17898 availablePoreDepth loc1
2012-3-26 111.111 EHD loc1
2012-3-26 2136.46 SD loc1
2012-3-26 -2.24757 G loc1
2012-3-26 0.393002 theta_EHD loc1
2012-3-26 43.6669 sw_EHD loc1
2012-3-26 0.293935 theta_soil loc1
2012-3-26 0 dsc loc1
2012-3-26 0 infil2 loc2
2012-3-26 0 infil loc2
2012-3-26 0 toDistribute loc2
2012-3-26 0 dailySurplus loc2
2012-3-26 55.0229 availablePoreDepth loc2
2012-3-26 250 EHD loc2
2012-3-26 3561.71 SD loc2
2012-3-26 -3.81171 G loc2
2012-3-26 0.279908 theta_EHD loc2
2012-3-26 69.9771 sw_EHD loc2
2012-3-26 0.345045 theta_soil loc2
2012-3-26 0 dsc loc2
2012-3-26 0 infil2 loc3
2012-3-26 0 infil loc3
2012-3-26 0 toDistribute loc3
2012-3-26 0 dailySurplus loc3
2012-3-26 225 availablePoreDepth loc3
2012-3-26 500 EHD loc3
2012-3-26 3589.52 SD loc3
2012-3-26 -4.08952 G loc3
2012-3-26 0.45 theta_EHD loc3
2012-3-26 225 sw_EHD loc3
2012-3-26 0.449957 theta_soil loc3
2012-3-26 0 dsc loc3
2012-3-27 0.108568 infil2 loc1
2012-3-27 0.01 infil loc1
2012-3-27 0 toDistribute loc1
2012-3-27 0.01 dailySurplus loc1
2012-3-27 6.33309 availablePoreDepth loc1
2012-3-27 111.111 EHD loc1
2012-3-27 2136.4 SD loc1
2012-3-27 -2.24751 G loc1
2012-3-27 0.392115 theta_EHD loc1
2012-3-27 43.5683 sw_EHD loc1
2012-3-27 0.293994 theta_soil loc1
2012-3-27 0 dsc loc1
2012-3-27 0 infil2 loc2
2012-3-27 0 infil loc2
2012-3-27 0 toDistribute loc2
2012-3-27 0 dailySurplus loc2
2012-3-27 58.4344 availablePoreDepth loc2
2012-3-27 250 EHD loc2
2012-3-27 3561.63 SD loc2
2012-3-27 -3.81163 G loc2
2012-3-27 0.266262 theta_EHD loc2
2012-3-27 66.5656 sw_EHD loc2
2012-3-27 0.345052 theta_soil loc2
2012-3-27 0 dsc loc2
2012-3-27 0.00999868 infil2 loc3
2012-3-27 0.01 infil loc3
2012-3-27 0 toDistribute loc3
2012-3-27 0.01 dailySurplus loc3
2012-3-27 225 availablePoreDepth loc3
2012-3-27 500 EHD loc3
2012-3-27 3589.61 SD loc3
2012-3-27 -4.08961 G loc3
2012-3-27 0.45 theta_EHD loc3
2012-3-27 225 sw_EHD loc3
2012-3-27 0.449948 theta_soil loc3
2012-3-27 0 dsc loc3
2012-3-28 0.0742603 infil2 loc1
2012-3-28 0 infil loc1
2012-3-28 0 toDistribute loc1
2012-3-28 0 dailySurplus loc1
2012-3-28 6.43166 availablePoreDepth loc1
2012-3-28 111.111 EHD loc1
2012-3-28 2136.34 SD loc1
2012-3-28 -2.24745 G loc1
2012-3-28 0.391447 theta_EHD loc1
2012-3-28 43.494 sw_EHD loc1
2012-3-28 0.294038 theta_soil loc1
2012-3-28 0 dsc loc1
2012-3-28 0 infil2 loc2
2012-3-28 0 infil loc2
2012-3-28 0 toDistribute loc2
2012-3-28 0 dailySurplus loc2
2012-3-28 62.1318 availablePoreDepth loc2
2012-3-28 250 EHD loc2
2012-3-28 3561.55 SD loc2
2012-3-28 -3.81155 G loc2
2012-3-28 0.251473 theta_EHD loc2
2012-3-28 62.8682 sw_EHD loc2
2012-3-28 0.34506 theta_soil loc2
2012-3-28 0 dsc loc2
2012-3-28 0 infil2 loc3
2012-3-28 0 infil loc3
2012-3-28 0 toDistribute loc3
2012-3-28 0 dailySurplus loc3
2012-3-28 225 availablePoreDepth loc3
2012-3-28 500 EHD loc3
2012-3-28 3589.71 SD loc3
2012-3-28 -4.08971 G loc3
2012-3-28 0.45 theta_EHD loc3
2012-3-28 225 sw_EHD loc3
2012-3-28 0.449936 theta_soil loc3
2012-3-28 0 dsc loc3
2012-3-29 0.0507939 infil2 loc1
2012-3-29 0 infil loc1
2012-3-29 0 toDistribute loc1
2012-3-29 0 dailySurplus loc1
2012-3-29 6.50592 availablePoreDepth loc1
2012-3-29 111.111 EHD loc1
2012-3-29 2136.28 SD loc1
2012-3-29 -2.24739 G loc1
2012-3-29 0.39099 theta_EHD loc1
2012-3-29 43.4432 sw_EHD loc1
2012-3-29 0.29407 theta_soil loc1
2012-3-29 0 dsc loc1
2012-3-29 0 infil2 loc2
2012-3-29 0 infil loc2
2012-3-29 0 toDistribute loc2
2012-3-29 0 dailySurplus loc2
2012-3-29 66.0508 availablePoreDepth loc2
2012-3-29 250 EHD loc2
2012-3-29 3561.48 SD loc2
2012-3-29 -3.81148 G loc2
2012-3-29 0.235797 theta_EHD loc2
2012-3-29 58.9492 sw_EHD loc2
2012-3-29 0.345067 theta_soil loc2
2012-3-29 0 dsc loc2
2012-3-29 0 infil2 loc3
2012-3-29 0 infil loc3
2012-3-29 0 toDistribute loc3
2012-3-29 0 dailySurplus loc3
2012-3-29 225 availablePoreDepth loc3
2012-3-29 500 EHD loc3
2012-3-29 3589.8 SD loc3
2012-3-29 -4.0898 G loc3
2012-3-29 0.45 theta_EHD loc3
2012-3-29 225 sw_EHD loc3
2012-3-29 0.449925 theta_soil loc3
2012-3-29 0 dsc loc3
2012-3-30 0.132704 infil2 loc1
2012-3-30 0.31 infil loc1
2012-3-30 0 toDistribute loc1
2012-3-30 0.31 dailySurplus loc1
2012-3-30 6.55671 availablePoreDepth loc1
2012-3-30 111.111 EHD loc1
2012-3-30 2136.22 SD loc1
2012-3-30 -2.24733 G loc1
2012-3-30 0.392585 theta_EHD loc1
