631	2013	9	24	7.08	0.01
632	2013	9	25	4.66	0.03
633	2013	9	26	1.4	0.6
634	2013	9	27	0.86	0.75
635	2013	9	28	5.2	0.12
636	2013	9	29	5.39	0.07
637	2013	9	30	4.07	0
638	2013	10	1	3.89	0
639	2013	10	2	3.35	0
640	2013	10	3	4.84	0
641	2013	10	4	6.23	0
642	2013	10	5	6.77	4.17
643	2013	10	6	7.39	4.02
644	2013	10	7	10.08	0.22
645	2013	10	8	13.57	1.69
646	2013	10	9	13.1	0
647	2013	10	10	10.33	16.92
648	2013	10	11	3.22	9.03
649	2013	10	12	2.84	0
650	2013	10	13	4.34	0
651	2013	10	14	5.59	0.02
652	2013	10	15	5.24	0
653	2013	10	16	3.36	0.65
654	2013	10	17	5.21	0
655	2013	10	18	2.6	1.13
656	2013	10	19	0.25	0
657	2013	10	20	-1.67	0.02
658	2013	10	21	0.55	0.08
659	2013	10	22	1.8	3.8
660	2013	10	23	8.87	22.86
661	2013	10	24	11.91	9.44
662	2013	10	25	6.91	0
663	2013	10	26	6.2	3.69
664	2013	10	27	10.24	3.41
665	2013	10	28	9.91	20.22
666	2013	10	29	7.88	0
667	2013	10	30	5.83	0.09
668	2013	10	31	3.03	1.38
669	2013	11	1	6.48	3.04
670	2013	11	2	4.69	0.11
671	2013	11	3	2.54	0.49
672	2013	11	4	5.49	20.45
673	2013	11	5	4.85	0
674	2013	11	6	1.53	0
675	2013	11	7	-0.32	0.17
676	2013	11	8	0.85	2.76
677	2013	11	9	3.97	0.39
678	2013	11	10	3.42	6.8
679	2013	11	11	-0.32	0
680	2013	11	12	2.06	6.99
681	2013	11	13	4.86	0
682	2013	11	14	1.14	0.13
683	2013	11	15	3.74	4.51
684	2013	11	16	6.09	2.77
685	2013	11	17	9.04	0
686	2013	11	18	1.68	0.05
687	2013	11	19	3.65	14.08
688	2013	11	20	-0.75	0
689	2013	11	21	-3.26	0
690	2013	11	22	-5.7	0.01
691	2013	11	23	-8.29	0.12
692	2013	11	24	-6.77	0
693	2013	11	25	-5.62	0
694	2013	11	26	-6.73	0
695	2013	11	27	-2.06	0
696	2013	11	28	5.79	0.05
697	2013	11	29	2.04	0.06
698	2013	11	30	-0.97	0
699	2013	12	1	-0.2	0
700	2013	12	2	0.67	0
701	2013	12	3	0.33	0
702	2013	12	4	2.99	0
703	2013	12	5	-0.21	0
704	2013	12	6	0.53	9.82
705	2013	12	7	-2.06	0
706	2013	12	8	-9.23	0.14
707	2013	12	9	-5.28	1.96
708	2013	12	10	-3.05	3.37
709	2013	12	11	1.1	1.18
710	2013	12	12	0.4	0.42
711	2013	12	13	2.57	0.14
712	2013	12	14	-2.49	5.64
713	2013	12	15	0.87	10.66
714	2013	12	16	3.43	6.97
