date Q_m3d source
2014-10-3 19965 drain
2014-10-3 1.08483e+06 overland
2014-10-3 7.16908 stream
2014-10-3 0 lake
2014-10-4 19313.7 drain
2014-10-4 1.07852e+06 overland
2014-10-4 6.71758 stream
2014-10-4 0 lake
2014-10-5 22405 drain
2014-10-5 1.09829e+06 overland
2014-10-5 7.20733 stream
2014-10-5 0 lake
2014-10-6 18966.2 drain
2014-10-6 1.09082e+06 overland
2014-10-6 6.95468 stream
2014-10-6 0 lake
2014-10-7 18696.2 drain
2014-10-7 1.0866e+06 overland
2014-10-7 7.21006 stream
2014-10-7 0 lake
2014-10-8 30710.4 drain
2014-10-8 1.12958e+06 overland
2014-10-8 6.9676 stream
2014-10-8 0 lake
2014-10-9 28062.9 drain
2014-10-9 1.12264e+06 overland
2014-10-9 6.8038 stream
2014-10-9 0 lake
2014-10-10 46159.4 drain
2014-10-10 1.21798e+06 overland
2014-10-10 6.90785 stream
2014-10-10 0 lake
2014-10-11 27812.6 drain
2014-10-11 1.09877e+06 overland
2014-10-11 6.79363 stream
2014-10-11 0 lake
2014-10-12 41068.7 drain
2014-10-12 1.1814e+06 overland
2014-10-12 6.75041 stream
2014-10-12 0 lake
2014-10-13 33969.7 drain
2014-10-13 1.12262e+06 overland
2014-10-13 6.90257 stream
2014-10-13 0 lake
2014-10-14 23472 drain
2014-10-14 1.10138e+06 overland
2014-10-14 6.9922 stream
2014-10-14 0 lake
2014-10-15 22154.5 drain
2014-10-15 1.08804e+06 overland
2014-10-15 6.95973 stream
2014-10-15 0 lake
2014-10-16 21092.3 drain
2014-10-16 1.1108e+06 overland
2014-10-16 6.80466 stream
2014-10-16 0 lake
2014-10-17 30603.9 drain
2014-10-17 1.14185e+06 overland
2014-10-17 6.85471 stream
2014-10-17 0 lake
2014-10-18 30006.4 drain
2014-10-18 1.13961e+06 overland
2014-10-18 7.17434 stream
2014-10-18 0 lake
2014-10-19 38243.6 drain
2014-10-19 1.1831e+06 overland
2014-10-19 7.03056 stream
2014-10-19 0 lake
2014-10-20 24341.9 drain
2014-10-20 1.10213e+06 overland
2014-10-20 7.02213 stream
2014-10-20 0 lake
2014-10-21 23459.2 drain
2014-10-21 1.10618e+06 overland
2014-10-21 6.9529 stream
2014-10-21 0 lake
2014-10-22 24183.2 drain
2014-10-22 1.12254e+06 overland
2014-10-22 6.8275 stream
2014-10-22 0 lake
2014-10-23 26688.7 drain
2014-10-23 1.1317e+06 overland
2014-10-23 7.0572 stream
2014-10-23 0 lake
2014-10-24 37035.7 drain
2014-10-24 1.1797e+06 overland
2014-10-24 6.81698 stream
2014-10-24 0 lake
2014-10-25 34181.9 drain
2014-10-25 1.15162e+06 overland
2014-10-25 6.98103 stream
2014-10-25 0 lake
2014-10-26 23778.9 drain
2014-10-26 1.1257e+06 overland
2014-10-26 7.00335 stream
2014-10-26 0 lake
2014-10-27 22164.9 drain
2014-10-27 1.10924e+06 overland
2014-10-27 7.00905 stream
2014-10-27 0 lake
2014-10-28 20789.8 drain
2014-10-28 1.12759e+06 overland
2014-10-28 6.96607 stream
2014-10-28 0 lake
2014-10-29 29343.7 drain
2014-10-29 1.15683e+06 overland
2014-10-29 6.79492 stream
2014-10-29 0 lake
2014-10-30 21493 drain
2014-10-30 1.1319e+06 overland
2014-10-30 7.05431 stream
2014-10-30 0 lake
2014-10-31 20497.6 drain
2014-10-31 1.12252e+06 overland
2014-10-31 7.00255 stream
2014-10-31 0 lake
2014-11-1 26066.7 drain
2014-11-1 1.15439e+06 overland
2014-11-1 6.96608 stream
2014-11-1 0 lake
2014-11-2 24849.3 drain
2014-11-2 1.14504e+06 overland
2014-11-2 6.92433 stream
2014-11-2 0 lake
2014-11-3 30336.6 drain
2014-11-3 1.16124e+06 overland
2014-11-3 7.15495 stream
2014-11-3 0 lake
2014-11-4 32668.7 drain
2014-11-4 1.16542e+06 overland
2014-11-4 6.954 stream
2014-11-4 0 lake
2014-11-5 23344.2 drain
2014-11-5 1.13616e+06 overland
2014-11-5 7.12372 stream
2014-11-5 0 lake
2014-11-6 21907.5 drain
2014-11-6 1.12828e+06 overland
2014-11-6 7.23231 stream
2014-11-6 0 lake
2014-11-7 20925.9 drain
2014-11-7 1.1885e+06 overland
2014-11-7 7.1125 stream
2014-11-7 0 lake
2014-11-8 20114.5 drain
2014-11-8 1.13567e+06 overland
2014-11-8 7.03204 stream
2014-11-8 0 lake
2014-11-9 25663 drain
2014-11-9 1.14841e+06 overland
2014-11-9 7.46193 stream
2014-11-9 0 lake
2014-11-10 19946.1 drain
2014-11-10 1.1504e+06 overland
2014-11-10 7.22335 stream
2014-11-10 0 lake
2014-11-11 27313 drain
2014-11-11 1.16323e+06 overland
2014-11-11 7.13326 stream
2014-11-11 0 lake
2014-11-12 20654.8 drain
2014-11-12 1.15345e+06 overland
2014-11-12 7.25567 stream
2014-11-12 0 lake
2014-11-13 22259.8 drain
2014-11-13 1.14502e+06 overland
2014-11-13 6.76233 stream
2014-11-13 0 lake
2014-11-14 29840.1 drain
2014-11-14 1.19121e+06 overland
2014-11-14 6.99048 stream
2014-11-14 0 lake
2014-11-15 21760.9 drain
2014-11-15 1.15847e+06 overland
2014-11-15 7.27956 stream
2014-11-15 0 lake
2014-11-16 21016.4 drain
2014-11-16 1.14496e+06 overland
2014-11-16 6.91485 stream
2014-11-16 0 lake
2014-11-17 20575.6 drain
2014-11-17 1.16538e+06 overland
2014-11-17 7.06968 stream
2014-11-17 0 lake
2014-11-18 20304.5 drain
2014-11-18 1.16736e+06 overland
2014-11-18 7.05424 stream
2014-11-18 0 lake
2014-11-19 19851.1 drain
2014-11-19 1.16385e+06 overland
2014-11-19 7.03626 stream
2014-11-19 0 lake
2014-11-20 19498.6 drain
2014-11-20 1.16735e+06 overland
2014-11-20 7.31908 stream
2014-11-20 0 lake
2014-11-21 20182.7 drain
2014-11-21 1.17234e+06 overland
2014-11-21 7.2663 stream
2014-11-21 0 lake
2014-11-22 19180.8 drain
2014-11-22 1.17384e+06 overland
2014-11-22 6.72061 stream
2014-11-22 0 lake
2014-11-23 19106.5 drain
2014-11-23 1.17557e+06 overland
2014-11-23 6.99404 stream
2014-11-23 0 lake
2014-11-24 31413.4 drain
2014-11-24 1.20713e+06 overland
2014-11-24 6.85289 stream
2014-11-24 0 lake
2014-11-25 20238.4 drain
2014-11-25 1.18121e+06 overland
2014-11-25 7.29872 stream
2014-11-25 0 lake
2014-11-26 19209.1 drain
2014-11-26 1.20605e+06 overland
2014-11-26 7.04648 stream
2014-11-26 0 lake
2014-11-27 19125.3 drain
2014-11-27 1.19359e+06 overland
2014-11-27 7.62079 stream
2014-11-27 0 lake
2014-11-28 19277.1 drain
2014-11-28 1.1854e+06 overland
2014-11-28 7.09287 stream
2014-11-28 0 lake
2014-11-29 19510 drain
2014-11-29 1.19123e+06 overland
2014-11-29 7.09914 stream
2014-11-29 0 lake
2014-11-30 19228.2 drain
2014-11-30 1.18886e+06 overland
2014-11-30 6.96563 stream
2014-11-30 0 lake
2014-12-1 19220 drain
2014-12-1 1.1899e+06 overland
2014-12-1 6.99027 stream
2014-12-1 0 lake
2014-12-2 19248.6 drain
2014-12-2 1.1879e+06 overland
2014-12-2 7.20183 stream
2014-12-2 0 lake
2014-12-3 19215.6 drain
2014-12-3 1.19388e+06 overland
2014-12-3 7.21656 stream
2014-12-3 0 lake
2014-12-4 18924.1 drain
2014-12-4 1.19599e+06 overland
2014-12-4 7.03357 stream
2014-12-4 0 lake
2014-12-5 19644 drain
2014-12-5 1.20165e+06 overland
2014-12-5 7.5943 stream
2014-12-5 0 lake
2014-12-6 19559.5 drain
2014-12-6 1.1988e+06 overland
2014-12-6 6.99783 stream
2014-12-6 0 lake
2014-12-7 19488.2 drain
2014-12-7 1.19607e+06 overland
2014-12-7 7.33054 stream
2014-12-7 0 lake
2014-12-8 25503.2 drain
2014-12-8 1.17919e+06 overland
2014-12-8 6.95457 stream
2014-12-8 0 lake
2014-12-9 19492 drain
2014-12-9 1.22206e+06 overland
2014-12-9 7.47685 stream
2014-12-9 0 lake
2014-12-10 19487 drain
2014-12-10 1.21323e+06 overland
2014-12-10 7.08697 stream
2014-12-10 0 lake
2014-12-11 23441.2 drain
2014-12-11 1.18304e+06 overland
2014-12-11 7.10033 stream
2014-12-11 0 lake
2014-12-12 21051.7 drain
2014-12-12 1.17853e+06 overland
2014-12-12 7.61208 stream
2014-12-12 0 lake
2014-12-13 19667.5 drain
2014-12-13 1.25906e+06 overland
2014-12-13 7.47108 stream
2014-12-13 0 lake
2014-12-14 19732.4 drain
2014-12-14 1.22096e+06 overland
2014-12-14 6.68412 stream
2014-12-14 0 lake
2014-12-15 27168.6 drain
2014-12-15 1.19589e+06 overland
2014-12-15 7.13547 stream
2014-12-15 0 lake
2014-12-16 21487.8 drain
2014-12-16 1.19773e+06 overland
2014-12-16 7.18964 stream
2014-12-16 0 lake
2014-12-17 19685.2 drain
2014-12-17 1.25099e+06 overland
2014-12-17 6.87995 stream
2014-12-17 0 lake
2014-12-18 19152.7 drain
2014-12-18 1.22713e+06 overland
2014-12-18 7.53717 stream
2014-12-18 0 lake
2014-12-19 19831.7 drain
2014-12-19 1.22114e+06 overland
2014-12-19 7.11575 stream
2014-12-19 0 lake
2014-12-20 19840.7 drain
2014-12-20 1.22753e+06 overland
2014-12-20 7.37558 stream
2014-12-20 0 lake
2014-12-21 19331.1 drain
2014-12-21 1.22042e+06 overland
2014-12-21 7.07244 stream
2014-12-21 0 lake
2014-12-22 19998.3 drain
2014-12-22 1.22695e+06 overland
2014-12-22 7.12908 stream
2014-12-22 0 lake
2014-12-23 19950.1 drain
2014-12-23 1.22806e+06 overland
2014-12-23 7.27261 stream
2014-12-23 0 lake
2014-12-24 19346.7 drain
2014-12-24 1.23021e+06 overland
2014-12-24 7.18033 stream
2014-12-24 0 lake
2014-12-25 19437.4 drain
2014-12-25 1.23147e+06 overland
2014-12-25 6.868 stream
2014-12-25 0 lake
2014-12-26 19431.9 drain
2014-12-26 1.23358e+06 overland
2014-12-26 7.10502 stream
2014-12-26 0 lake
2014-12-27 19590.4 drain
2014-12-27 1.23495e+06 overland
2014-12-27 7.24047 stream
2014-12-27 0 lake
2014-12-28 19566.2 drain
2014-12-28 1.23692e+06 overland
2014-12-28 6.94567 stream
2014-12-28 0 lake
2014-12-29 19548.4 drain
2014-12-29 1.23867e+06 overland
2014-12-29 7.30571 stream
2014-12-29 0 lake
2014-12-30 19569 drain
2014-12-30 1.24015e+06 overland
2014-12-30 7.21819 stream
2014-12-30 0 lake
2014-12-31 19640.5 drain
2014-12-31 1.2412e+06 overland
2014-12-31 7.20675 stream
2014-12-31 0 lake
2015-1-1 21360.4 drain
2015-1-1 1.24368e+06 overland
2015-1-1 7.38569 stream
2015-1-1 0 lake
2015-1-2 26057.8 drain
2015-1-2 1.22429e+06 overland
2015-1-2 7.37029 stream
2015-1-2 0 lake
2015-1-3 20783.4 drain
2015-1-3 1.22745e+06 overland
2015-1-3 7.07147 stream
2015-1-3 0 lake
2015-1-4 20640.2 drain
2015-1-4 1.23726e+06 overland
2015-1-4 7.17931 stream
2015-1-4 0 lake
2015-1-5 20534.4 drain
2015-1-5 1.29337e+06 overland
2015-1-5 6.97875 stream
2015-1-5 0 lake
2015-1-6 20481.3 drain
2015-1-6 1.25856e+06 overland
2015-1-6 7.22477 stream
2015-1-6 0 lake
2015-1-7 33545.2 drain
2015-1-7 1.23928e+06 overland
2015-1-7 7.01978 stream
2015-1-7 0 lake
2015-1-8 25557.9 drain
2015-1-8 1.25362e+06 overland
2015-1-8 7.18051 stream
2015-1-8 0 lake
2015-1-9 22008.9 drain
2015-1-9 1.23929e+06 overland
2015-1-9 7.20734 stream
2015-1-9 0 lake
2015-1-10 20141.2 drain
2015-1-10 1.29182e+06 overland
2015-1-10 7.14542 stream
2015-1-10 0 lake
2015-1-11 22005.8 drain
2015-1-11 1.27249e+06 overland
2015-1-11 7.24856 stream
2015-1-11 0 lake
2015-1-12 20015.7 drain
2015-1-12 1.25731e+06 overland
2015-1-12 7.73284 stream
2015-1-12 0 lake
2015-1-13 21838.2 drain
2015-1-13 1.27146e+06 overland
2015-1-13 6.92981 stream
2015-1-13 0 lake
2015-1-14 22209.7 drain
2015-1-14 1.22887e+06 overland
2015-1-14 7.60087 stream
2015-1-14 0 lake
2015-1-15 20929.2 drain
2015-1-15 1.28506e+06 overland
2015-1-15 6.98272 stream
2015-1-15 0 lake
2015-1-16 38432.9 drain
2015-1-16 1.277e+06 overland
2015-1-16 7.27431 stream
2015-1-16 0 lake
2015-1-17 28255.9 drain
2015-1-17 1.27235e+06 overland
2015-1-17 7.18991 stream
2015-1-17 0 lake
2015-1-18 25122.6 drain
2015-1-18 1.26421e+06 overland
2015-1-18 7.10073 stream
2015-1-18 0 lake
2015-1-19 23081.2 drain
2015-1-19 1.29543e+06 overland
2015-1-19 7.0908 stream
2015-1-19 0 lake
2015-1-20 20351.2 drain
2015-1-20 1.28275e+06 overland
2015-1-20 7.38964 stream
2015-1-20 0 lake
2015-1-21 22766.2 drain
2015-1-21 1.27644e+06 overland
2015-1-21 7.15536 stream
2015-1-21 0 lake
2015-1-22 22240.1 drain
2015-1-22 1.27848e+06 overland
2015-1-22 7.25121 stream
2015-1-22 0 lake
2015-1-23 20363.2 drain
2015-1-23 1.27963e+06 overland
2015-1-23 7.65738 stream
2015-1-23 0 lake
2015-1-24 20420.7 drain
2015-1-24 1.28133e+06 overland
2015-1-24 7.17872 stream
2015-1-24 0 lake
2015-1-25 22270.7 drain
2015-1-25 1.28313e+06 overland
2015-1-25 7.5564 stream
2015-1-25 0 lake
2015-1-26 20409.3 drain
2015-1-26 1.28489e+06 overland
2015-1-26 7.28401 stream
2015-1-26 0 lake
2015-1-27 22506.4 drain
2015-1-27 1.29499e+06 overland
2015-1-27 7.33298 stream
2015-1-27 0 lake
2015-1-28 21647.9 drain
2015-1-28 1.28348e+06 overland
2015-1-28 7.12778 stream
2015-1-28 0 lake
2015-1-29 32016.9 drain
2015-1-29 1.26887e+06 overland
2015-1-29 7.21275 stream
2015-1-29 0 lake
2015-1-30 23006.1 drain
2015-1-30 1.31466e+06 overland
2015-1-30 7.28696 stream
2015-1-30 0 lake
2015-1-31 22597.2 drain
2015-1-31 1.29318e+06 overland
2015-1-31 7.43524 stream
2015-1-31 0 lake
2015-2-1 22431.3 drain
2015-2-1 1.29457e+06 overland
2015-2-1 7.13644 stream
2015-2-1 0 lake
2015-2-2 20880.8 drain
2015-2-2 1.297e+06 overland
2015-2-2 7.28474 stream
2015-2-2 0 lake
2015-2-3 20837.4 drain
2015-2-3 1.29806e+06 overland
2015-2-3 7.03432 stream
2015-2-3 0 lake
2015-2-4 20875.3 drain
2015-2-4 1.30014e+06 overland
2015-2-4 7.26901 stream
2015-2-4 0 lake
2015-2-5 20871.3 drain
2015-2-5 1.30179e+06 overland
2015-2-5 7.22487 stream
2015-2-5 0 lake
2015-2-6 20956.8 drain
2015-2-6 1.30272e+06 overland
2015-2-6 7.29986 stream
2015-2-6 0 lake
2015-2-7 20878.8 drain
2015-2-7 1.30492e+06 overland
2015-2-7 7.32581 stream
2015-2-7 0 lake
2015-2-8 23221.6 drain
2015-2-8 1.31506e+06 overland
2015-2-8 7.09837 stream
2015-2-8 0 lake
2015-2-9 22872.8 drain
2015-2-9 1.31318e+06 overland
2015-2-9 7.31831 stream
2015-2-9 0 lake
2015-2-10 25532.3 drain
2015-2-10 1.2739e+06 overland
2015-2-10 7.65499 stream
2015-2-10 0 lake
2015-2-11 25339.4 drain
2015-2-11 1.30093e+06 overland
2015-2-11 6.99606 stream
2015-2-11 0 lake
2015-2-12 22301.8 drain
2015-2-12 1.34002e+06 overland
2015-2-12 7.35712 stream
2015-2-12 0 lake
2015-2-13 21884.7 drain
2015-2-13 1.32296e+06 overland
2015-2-13 7.12 stream
2015-2-13 0 lake
2015-2-14 23597.8 drain
2015-2-14 1.29095e+06 overland
2015-2-14 7.39928 stream
2015-2-14 0 lake
2015-2-15 22742.8 drain
2015-2-15 1.29448e+06 overland
2015-2-15 7.18045 stream
2015-2-15 0 lake
2015-2-16 21846.6 drain
2015-2-16 1.36027e+06 overland
2015-2-16 7.58868 stream
2015-2-16 0 lake
2015-2-17 21802.7 drain
2015-2-17 1.3296e+06 overland
2015-2-17 7.11885 stream
2015-2-17 0 lake
2015-2-18 25275 drain
2015-2-18 1.30035e+06 overland
2015-2-18 7.9617 stream
2015-2-18 0 lake
2015-2-19 27854.1 drain
2015-2-19 1.32528e+06 overland
2015-2-19 7.20148 stream
2015-2-19 0 lake
2015-2-20 28151.2 drain
2015-2-20 1.33161e+06 overland
2015-2-20 7.38771 stream
2015-2-20 0 lake
2015-2-21 24595.4 drain
2015-2-21 1.32648e+06 overland
2015-2-21 7.33248 stream
2015-2-21 0 lake
2015-2-22 22083.3 drain
2015-2-22 1.34835e+06 overland
2015-2-22 7.24339 stream
2015-2-22 0 lake
2015-2-23 22847.6 drain
2015-2-23 1.31377e+06 overland
2015-2-23 7.67317 stream
2015-2-23 0 lake
2015-2-24 23422.2 drain
2015-2-24 1.31803e+06 overland
2015-2-24 7.1422 stream
2015-2-24 0 lake
2015-2-25 29794.2 drain
2015-2-25 1.3536e+06 overland
2015-2-25 7.4628 stream
2015-2-25 0 lake
2015-2-26 25601 drain
2015-2-26 1.33822e+06 overland
2015-2-26 7.3491 stream
2015-2-26 0 lake
2015-2-27 30965.8 drain
2015-2-27 1.34341e+06 overland
2015-2-27 7.51084 stream
2015-2-27 0 lake
2015-2-28 24204.2 drain
2015-2-28 1.36931e+06 overland
2015-2-28 7.12762 stream
2015-2-28 0 lake
2015-3-1 33223.6 drain
2015-3-1 1.32189e+06 overland
2015-3-1 7.30955 stream
2015-3-1 0 lake
2015-3-2 36131.5 drain
2015-3-2 1.364e+06 overland
2015-3-2 7.25508 stream
2015-3-2 0 lake
2015-3-3 26729.2 drain
2015-3-3 1.34173e+06 overland
2015-3-3 7.34324 stream
2015-3-3 0 lake
2015-3-4 25043.6 drain
2015-3-4 1.36521e+06 overland
2015-3-4 7.40228 stream
2015-3-4 0 lake
2015-3-5 24388.6 drain
2015-3-5 1.35647e+06 overland
2015-3-5 7.48512 stream
2015-3-5 0 lake
2015-3-6 23824.7 drain
2015-3-6 1.3232e+06 overland
2015-3-6 7.23937 stream
2015-3-6 0 lake
2015-3-7 23308.2 drain
2015-3-7 1.33636e+06 overland
2015-3-7 7.51261 stream
2015-3-7 0 lake
2015-3-8 23043.3 drain
2015-3-8 1.35244e+06 overland
2015-3-8 7.25686 stream
2015-3-8 0 lake
2015-3-9 22758.2 drain
2015-3-9 1.34563e+06 overland
2015-3-9 7.41524 stream
2015-3-9 0 lake
2015-3-10 24417.9 drain
2015-3-10 1.35868e+06 overland
2015-3-10 7.24115 stream
2015-3-10 0 lake
2015-3-11 22660 drain
2015-3-11 1.35417e+06 overland
2015-3-11 7.57423 stream
2015-3-11 0 lake
2015-3-12 22667.9 drain
2015-3-12 1.36111e+06 overland
2015-3-12 7.20888 stream
2015-3-12 0 lake
2015-3-13 22626.1 drain
2015-3-13 1.35652e+06 overland
2015-3-13 7.81525 stream
2015-3-13 0 lake
2015-3-14 22653.8 drain
2015-3-14 1.40387e+06 overland
2015-3-14 7.47711 stream
2015-3-14 0 lake
2015-3-15 22608.3 drain
2015-3-15 1.34179e+06 overland
2015-3-15 7.74439 stream
2015-3-15 0 lake
2015-3-16 22776.9 drain
2015-3-16 1.33935e+06 overland
2015-3-16 6.94562 stream
2015-3-16 0 lake
2015-3-17 22792.9 drain
2015-3-17 1.36652e+06 overland
2015-3-17 7.42616 stream
2015-3-17 0 lake
2015-3-18 22743.2 drain
2015-3-18 1.36877e+06 overland
2015-3-18 7.32411 stream
2015-3-18 0 lake
2015-3-19 24462.8 drain
2015-3-19 1.3779e+06 overland
2015-3-19 7.25936 stream
2015-3-19 0 lake
2015-3-20 23318.9 drain
2015-3-20 1.36829e+06 overland
2015-3-20 7.59742 stream
2015-3-20 0 lake
2015-3-21 23948.6 drain
2015-3-21 1.36895e+06 overland
2015-3-21 7.30321 stream
2015-3-21 0 lake
2015-3-22 22846.6 drain
2015-3-22 1.423e+06 overland
2015-3-22 7.54032 stream
2015-3-22 0 lake
2015-3-23 22860.6 drain
2015-3-23 1.35519e+06 overland
2015-3-23 7.42172 stream
2015-3-23 0 lake
2015-3-24 24813.3 drain
2015-3-24 1.36115e+06 overland
2015-3-24 7.7357 stream
2015-3-24 0 lake
2015-3-25 22923.7 drain
2015-3-25 1.37647e+06 overland
2015-3-25 7.13464 stream
2015-3-25 0 lake
2015-3-26 23075.8 drain
2015-3-26 1.42461e+06 overland
2015-3-26 7.85909 stream
2015-3-26 0 lake
2015-3-27 23141.6 drain
2015-3-27 1.40227e+06 overland
2015-3-27 7.25356 stream
2015-3-27 0 lake
2015-3-28 24017.9 drain
2015-3-28 1.34647e+06 overland
2015-3-28 7.40746 stream
2015-3-28 0 lake
2015-3-29 27847 drain
2015-3-29 1.37913e+06 overland
2015-3-29 7.44977 stream
2015-3-29 0 lake
2015-3-30 30870.2 drain
2015-3-30 1.40172e+06 overland
2015-3-30 7.53184 stream
2015-3-30 0 lake
2015-3-31 25934.5 drain
2015-3-31 1.38533e+06 overland
2015-3-31 7.37291 stream
2015-3-31 0 lake
2015-4-1 25524.9 drain
2015-4-1 1.38726e+06 overland
2015-4-1 7.481 stream
2015-4-1 0 lake
2015-4-2 28674.7 drain
2015-4-2 1.40343e+06 overland
2015-4-2 7.29857 stream
2015-4-2 0 lake
2015-4-3 28357.9 drain
2015-4-3 1.40175e+06 overland
2015-4-3 7.40192 stream
2015-4-3 0 lake
2015-4-4 24819.1 drain
2015-4-4 1.383e+06 overland
2015-4-4 7.31027 stream
2015-4-4 0 lake
2015-4-5 23419.6 drain
2015-4-5 1.38777e+06 overland
2015-4-5 7.60926 stream
2015-4-5 0 lake
2015-4-6 23388.7 drain
2015-4-6 1.39953e+06 overland
2015-4-6 7.46449 stream
2015-4-6 0 lake
2015-4-7 23531.9 drain
2015-4-7 1.40184e+06 overland
2015-4-7 7.74507 stream
2015-4-7 0 lake
2015-4-8 23548.3 drain
2015-4-8 1.40287e+06 overland
2015-4-8 7.23688 stream
2015-4-8 0 lake
2015-4-9 23616.8 drain
2015-4-9 1.40554e+06 overland
2015-4-9 7.49001 stream
2015-4-9 0 lake
2015-4-10 23716.3 drain
2015-4-10 1.40662e+06 overland
2015-4-10 7.57477 stream
2015-4-10 0 lake
2015-4-11 23682.5 drain
2015-4-11 1.40851e+06 overland
2015-4-11 7.75352 stream
2015-4-11 0 lake
2015-4-12 24462.7 drain
2015-4-12 1.40989e+06 overland
2015-4-12 7.48655 stream
2015-4-12 0 lake
2015-4-13 23729.3 drain
2015-4-13 1.41118e+06 overland
2015-4-13 7.25809 stream
2015-4-13 0 lake
2015-4-14 23770.3 drain
2015-4-14 1.41334e+06 overland
2015-4-14 7.68263 stream
2015-4-14 0 lake
2015-4-15 24613.7 drain
2015-4-15 1.41538e+06 overland
2015-4-15 7.4226 stream
2015-4-15 0 lake
2015-4-16 24431.2 drain
2015-4-16 1.41602e+06 overland
2015-4-16 7.66251 stream
2015-4-16 0 lake
2015-4-17 23822.1 drain
2015-4-17 1.41787e+06 overland
2015-4-17 7.65907 stream
2015-4-17 0 lake
2015-4-18 23875.8 drain
2015-4-18 1.41914e+06 overland
2015-4-18 7.64509 stream
2015-4-18 0 lake
2015-4-19 23905.1 drain
2015-4-19 1.42102e+06 overland
2015-4-19 7.45346 stream
2015-4-19 0 lake
2015-4-20 24110.5 drain
2015-4-20 1.42222e+06 overland
2015-4-20 7.37234 stream
2015-4-20 0 lake
2015-4-21 24149.8 drain
2015-4-21 1.42448e+06 overland
2015-4-21 7.51782 stream
2015-4-21 0 lake
2015-4-22 24118.1 drain
2015-4-22 1.42578e+06 overland
2015-4-22 7.50902 stream
2015-4-22 0 lake
2015-4-23 24077.3 drain
2015-4-23 1.42773e+06 overland
2015-4-23 7.55468 stream
2015-4-23 0 lake
2015-4-24 24187 drain
2015-4-24 1.42975e+06 overland
2015-4-24 7.72543 stream
2015-4-24 0 lake
2015-4-25 24255.7 drain
2015-4-25 1.43133e+06 overland
2015-4-25 7.71108 stream
2015-4-25 0 lake
2015-4-26 25448.4 drain
2015-4-26 1.43375e+06 overland
2015-4-26 7.66988 stream
2015-4-26 0 lake
2015-4-27 24206.2 drain
2015-4-27 1.43471e+06 overland
2015-4-27 7.33808 stream
2015-4-27 0 lake
2015-4-28 24352.5 drain
2015-4-28 1.43657e+06 overland
2015-4-28 8.21055 stream
2015-4-28 0 lake
2015-4-29 24413.1 drain
2015-4-29 1.43695e+06 overland
2015-4-29 7.71545 stream
2015-4-29 0 lake
2015-4-30 28014.1 drain
2015-4-30 1.44982e+06 overland
2015-4-30 7.9256 stream
2015-4-30 0 lake
2015-5-1 24802.7 drain
2015-5-1 1.43873e+06 overland
2015-5-1 7.59622 stream
2015-5-1 0 lake
2015-5-2 24405.6 drain
2015-5-2 1.43761e+06 overland
2015-5-2 7.53314 stream
2015-5-2 0 lake
2015-5-3 24459.7 drain
2015-5-3 1.44379e+06 overland
2015-5-3 7.49002 stream
2015-5-3 0 lake
2015-5-4 24471.4 drain
2015-5-4 1.44634e+06 overland
2015-5-4 7.35058 stream
2015-5-4 0 lake
2015-5-5 28408.7 drain
2015-5-5 1.46597e+06 overland
2015-5-5 7.64723 stream
2015-5-5 0 lake
2015-5-6 35039.6 drain
2015-5-6 1.46863e+06 overland
2015-5-6 7.44455 stream
2015-5-6 0 lake
2015-5-7 26693.8 drain
2015-5-7 1.44017e+06 overland
2015-5-7 7.78037 stream
2015-5-7 0 lake
2015-5-8 28199.3 drain
2015-5-8 1.44695e+06 overland
2015-5-8 7.64378 stream
2015-5-8 0 lake
2015-5-9 24678.7 drain
2015-5-9 1.45225e+06 overland
2015-5-9 7.53773 stream
2015-5-9 0 lake
2015-5-10 33906.4 drain
2015-5-10 1.47947e+06 overland
2015-5-10 7.46281 stream
2015-5-10 0 lake
2015-5-11 25328.6 drain
2015-5-11 1.45298e+06 overland
2015-5-11 7.92826 stream
2015-5-11 0 lake
2015-5-12 32125.7 drain
2015-5-12 1.47085e+06 overland
2015-5-12 7.90623 stream
2015-5-12 0 lake
2015-5-13 30465 drain
2015-5-13 1.47029e+06 overland
2015-5-13 8.02181 stream
2015-5-13 0 lake
2015-5-14 25275.6 drain
2015-5-14 1.44665e+06 overland
2015-5-14 7.32205 stream
2015-5-14 0 lake
2015-5-15 24918.7 drain
2015-5-15 1.46261e+06 overland
2015-5-15 8.12072 stream
2015-5-15 0 lake
2015-5-16 24977.4 drain
2015-5-16 1.46342e+06 overland
2015-5-16 7.6668 stream
2015-5-16 0 lake
2015-5-17 29272.5 drain
2015-5-17 1.48126e+06 overland
2015-5-17 7.2956 stream
2015-5-17 0 lake
2015-5-18 25092 drain
2015-5-18 1.46484e+06 overland
2015-5-18 7.67366 stream
2015-5-18 0 lake
2015-5-19 25524.1 drain
2015-5-19 1.46902e+06 overland
2015-5-19 7.37401 stream
2015-5-19 0 lake
2015-5-20 28112.1 drain
2015-5-20 1.47977e+06 overland
2015-5-20 7.47091 stream
2015-5-20 0 lake
2015-5-21 25116.3 drain
2015-5-21 1.46643e+06 overland
2015-5-21 7.5374 stream
2015-5-21 0 lake
2015-5-22 25229.9 drain
2015-5-22 1.47134e+06 overland
2015-5-22 7.55432 stream
2015-5-22 0 lake
2015-5-23 25454 drain
2015-5-23 1.47815e+06 overland
2015-5-23 7.7977 stream
2015-5-23 0 lake
2015-5-24 25386.6 drain
2015-5-24 1.47953e+06 overland
2015-5-24 8.52149 stream
2015-5-24 0 lake
