date value parameter land_use
2012-1-21 225 sw_EHD loc3
2012-1-21 0.449629 theta_soil loc3
2012-1-21 0 dsc loc3
2012-1-21 0 infil2 loc2
2012-1-21 0 infil loc2
2012-1-21 0 toDistribute loc2
2012-1-21 0 dailySurplus loc2
2012-1-21 21.1935 availablePoreDepth loc2
2012-1-21 250 EHD loc2
2012-1-21 4518.26 SD loc2
2012-1-21 -4.76826 G loc2
2012-1-21 0.415226 theta_EHD loc2
2012-1-21 103.806 sw_EHD loc2
2012-1-21 0.28592 theta_soil loc2
2012-1-21 0 dsc loc2
2012-1-21 0 infil2 loc1
2012-1-21 0 infil loc1
2012-1-21 0 toDistribute loc1
2012-1-21 0 dailySurplus loc1
2012-1-21 8.15742 availablePoreDepth loc1
2012-1-21 133.333 EHD loc1
2012-1-21 3569.75 SD loc1
2012-1-21 -3.70308 G loc1
2012-1-21 0.390819 theta_EHD loc1
2012-1-21 52.1091 sw_EHD loc1
2012-1-21 0.365991 theta_soil loc1
2012-1-21 0.441393 dsc loc1
2012-1-22 0 infil2 loc3
2012-1-22 0 infil loc3
2012-1-22 0 toDistribute loc3
2012-1-22 0 dailySurplus loc3
2012-1-22 225 availablePoreDepth loc3
2012-1-22 500 EHD loc3
2012-1-22 3786.56 SD loc3
2012-1-22 -4.28656 G loc3
2012-1-22 0.45 theta_EHD loc3
2012-1-22 225 sw_EHD loc3
2012-1-22 0.449544 theta_soil loc3
2012-1-22 0 dsc loc3
2012-1-22 0 infil2 loc2
2012-1-22 0 infil loc2
2012-1-22 0 toDistribute loc2
2012-1-22 0 dailySurplus loc2
2012-1-22 21.1935 availablePoreDepth loc2
2012-1-22 250 EHD loc2
2012-1-22 4535.32 SD loc2
2012-1-22 -4.78532 G loc2
2012-1-22 0.415226 theta_EHD loc2
2012-1-22 103.806 sw_EHD loc2
2012-1-22 0.284844 theta_soil loc2
2012-1-22 0 dsc loc2
2012-1-22 0 infil2 loc1
2012-1-22 0 infil loc1
2012-1-22 0 toDistribute loc1
2012-1-22 0 dailySurplus loc1
2012-1-22 8.15742 availablePoreDepth loc1
2012-1-22 133.333 EHD loc1
2012-1-22 3553.59 SD loc1
2012-1-22 -3.68693 G loc1
2012-1-22 0.390819 theta_EHD loc1
2012-1-22 52.1091 sw_EHD loc1
2012-1-22 0.367655 theta_soil loc1
2012-1-22 0.441393 dsc loc1
2012-1-23 0 infil2 loc3
2012-1-23 0 infil loc3
2012-1-23 0 toDistribute loc3
2012-1-23 0 dailySurplus loc3
2012-1-23 225 availablePoreDepth loc3
2012-1-23 500 EHD loc3
2012-1-23 3787.29 SD loc3
2012-1-23 -4.28729 G loc3
2012-1-23 0.45 theta_EHD loc3
2012-1-23 225 sw_EHD loc3
2012-1-23 0.449457 theta_soil loc3
2012-1-23 0 dsc loc3
2012-1-23 0 infil2 loc2
2012-1-23 0 infil loc2
2012-1-23 0 toDistribute loc2
2012-1-23 0 dailySurplus loc2
2012-1-23 21.1935 availablePoreDepth loc2
2012-1-23 250 EHD loc2
2012-1-23 4551.35 SD loc2
2012-1-23 -4.80135 G loc2
2012-1-23 0.415226 theta_EHD loc2
2012-1-23 103.806 sw_EHD loc2
2012-1-23 0.28384 theta_soil loc2
2012-1-23 0 dsc loc2
2012-1-23 0 infil2 loc1
2012-1-23 0 infil loc1
2012-1-23 0 toDistribute loc1
2012-1-23 0 dailySurplus loc1
2012-1-23 8.15742 availablePoreDepth loc1
2012-1-23 133.333 EHD loc1
2012-1-23 3537.74 SD loc1
2012-1-23 -3.67107 G loc1
2012-1-23 0.390819 theta_EHD loc1
2012-1-23 52.1091 sw_EHD loc1
2012-1-23 0.369302 theta_soil loc1
2012-1-23 0.441393 dsc loc1
2012-1-24 0 infil2 loc3
2012-1-24 0 infil loc3
2012-1-24 0 toDistribute loc3
2012-1-24 0 dailySurplus loc3
2012-1-24 225 availablePoreDepth loc3
2012-1-24 500 EHD loc3
2012-1-24 3788.05 SD loc3
2012-1-24 -4.28805 G loc3
2012-1-24 0.45 theta_EHD loc3
2012-1-24 225 sw_EHD loc3
2012-1-24 0.449368 theta_soil loc3
2012-1-24 0 dsc loc3
2012-1-24 0 infil2 loc2
2012-1-24 0 infil loc2
2012-1-24 0 toDistribute loc2
2012-1-24 0 dailySurplus loc2
2012-1-24 21.1935 availablePoreDepth loc2
2012-1-24 250 EHD loc2
2012-1-24 4566.44 SD loc2
2012-1-24 -4.81644 G loc2
2012-1-24 0.415226 theta_EHD loc2
2012-1-24 103.806 sw_EHD loc2
2012-1-24 0.282902 theta_soil loc2
2012-1-24 0 dsc loc2
2012-1-24 0 infil2 loc1
2012-1-24 0 infil loc1
2012-1-24 0 toDistribute loc1
2012-1-24 0 dailySurplus loc1
2012-1-24 8.15742 availablePoreDepth loc1
2012-1-24 133.333 EHD loc1
2012-1-24 3522.15 SD loc1
2012-1-24 -3.65548 G loc1
2012-1-24 0.390819 theta_EHD loc1
2012-1-24 52.1091 sw_EHD loc1
2012-1-24 0.370937 theta_soil loc1
2012-1-24 0.441393 dsc loc1
2012-1-25 0 infil2 loc3
2012-1-25 0 infil loc3
2012-1-25 0 toDistribute loc3
2012-1-25 0 dailySurplus loc3
2012-1-25 225 availablePoreDepth loc3
2012-1-25 500 EHD loc3
2012-1-25 3788.81 SD loc3
2012-1-25 -4.28881 G loc3
2012-1-25 0.45 theta_EHD loc3
2012-1-25 225 sw_EHD loc3
2012-1-25 0.449277 theta_soil loc3
2012-1-25 0 dsc loc3
2012-1-25 0 infil2 loc2
2012-1-25 0 infil loc2
2012-1-25 0 toDistribute loc2
2012-1-25 0 dailySurplus loc2
2012-1-25 21.1935 availablePoreDepth loc2
2012-1-25 250 EHD loc2
2012-1-25 4580.66 SD loc2
2012-1-25 -4.83066 G loc2
2012-1-25 0.415226 theta_EHD loc2
2012-1-25 103.806 sw_EHD loc2
2012-1-25 0.282025 theta_soil loc2
2012-1-25 0 dsc loc2
2012-1-25 0 infil2 loc1
2012-1-25 0 infil loc1
2012-1-25 0 toDistribute loc1
2012-1-25 0 dailySurplus loc1
2012-1-25 8.15742 availablePoreDepth loc1
2012-1-25 133.333 EHD loc1
2012-1-25 3506.77 SD loc1
2012-1-25 -3.64011 G loc1
2012-1-25 0.390819 theta_EHD loc1
2012-1-25 52.1091 sw_EHD loc1
2012-1-25 0.372563 theta_soil loc1
2012-1-25 0.441393 dsc loc1
2012-1-26 0 infil2 loc3
2012-1-26 0 infil loc3
2012-1-26 0 toDistribute loc3
2012-1-26 0 dailySurplus loc3
2012-1-26 225 availablePoreDepth loc3
2012-1-26 500 EHD loc3
2012-1-26 3789.59 SD loc3
2012-1-26 -4.28959 G loc3
2012-1-26 0.45 theta_EHD loc3
2012-1-26 225 sw_EHD loc3
2012-1-26 0.449185 theta_soil loc3
2012-1-26 0 dsc loc3
2012-1-26 0 infil2 loc2
2012-1-26 0 infil loc2
2012-1-26 0 toDistribute loc2
2012-1-26 0 dailySurplus loc2
2012-1-26 21.1935 availablePoreDepth loc2
2012-1-26 250 EHD loc2
2012-1-26 4594.06 SD loc2
2012-1-26 -4.84406 G loc2
2012-1-26 0.415226 theta_EHD loc2
2012-1-26 103.806 sw_EHD loc2
2012-1-26 0.281202 theta_soil loc2
2012-1-26 0 dsc loc2
2012-1-26 0 infil2 loc1
2012-1-26 0 infil loc1
2012-1-26 0 toDistribute loc1
2012-1-26 0 dailySurplus loc1
2012-1-26 8.15742 availablePoreDepth loc1
2012-1-26 133.333 EHD loc1
2012-1-26 3491.59 SD loc1
2012-1-26 -3.62492 G loc1
2012-1-26 0.390819 theta_EHD loc1
2012-1-26 52.1091 sw_EHD loc1
2012-1-26 0.374183 theta_soil loc1
2012-1-26 0.441393 dsc loc1
2012-1-27 0 infil2 loc3
2012-1-27 0 infil loc3
2012-1-27 0 toDistribute loc3
2012-1-27 0 dailySurplus loc3
2012-1-27 225 availablePoreDepth loc3
2012-1-27 500 EHD loc3
2012-1-27 3790.38 SD loc3
2012-1-27 -4.29037 G loc3
2012-1-27 0.45 theta_EHD loc3
2012-1-27 225 sw_EHD loc3
2012-1-27 0.449092 theta_soil loc3
2012-1-27 0 dsc loc3
2012-1-27 0 infil2 loc2
2012-1-27 0 infil loc2
2012-1-27 0 toDistribute loc2
2012-1-27 0 dailySurplus loc2
2012-1-27 21.1935 availablePoreDepth loc2
2012-1-27 250 EHD loc2
2012-1-27 4606.68 SD loc2
2012-1-27 -4.85668 G loc2
2012-1-27 0.415226 theta_EHD loc2
2012-1-27 103.806 sw_EHD loc2
2012-1-27 0.280431 theta_soil loc2
2012-1-27 0 dsc loc2
2012-1-27 0 infil2 loc1
2012-1-27 0 infil loc1
2012-1-27 0 toDistribute loc1
2012-1-27 0 dailySurplus loc1
2012-1-27 8.15742 availablePoreDepth loc1
2012-1-27 133.333 EHD loc1
2012-1-27 3476.59 SD loc1
2012-1-27 -3.60992 G loc1
2012-1-27 0.390819 theta_EHD loc1
2012-1-27 52.1091 sw_EHD loc1
2012-1-27 0.375798 theta_soil loc1
2012-1-27 0.441393 dsc loc1
2012-1-28 0 infil2 loc3
2012-1-28 0 infil loc3
2012-1-28 0 toDistribute loc3
2012-1-28 0 dailySurplus loc3
2012-1-28 225 availablePoreDepth loc3
2012-1-28 500 EHD loc3
2012-1-28 3791.16 SD loc3
2012-1-28 -4.29116 G loc3
2012-1-28 0.45 theta_EHD loc3
2012-1-28 225 sw_EHD loc3
2012-1-28 0.448999 theta_soil loc3
2012-1-28 0 dsc loc3
2012-1-28 0 infil2 loc2
2012-1-28 0 infil loc2
2012-1-28 0 toDistribute loc2
2012-1-28 0 dailySurplus loc2
2012-1-28 21.1935 availablePoreDepth loc2
2012-1-28 250 EHD loc2
2012-1-28 4618.61 SD loc2
2012-1-28 -4.86861 G loc2
2012-1-28 0.415226 theta_EHD loc2
2012-1-28 103.806 sw_EHD loc2
2012-1-28 0.279707 theta_soil loc2
2012-1-28 0 dsc loc2
2012-1-28 0.96295 infil2 loc1
2012-1-28 9.95473 Qd loc1
2012-1-28 0 infil loc1
2012-1-28 0 toDistribute loc1
2012-1-28 0 dailySurplus loc1
2012-1-28 8.15742 availablePoreDepth loc1
2012-1-28 133.333 EHD loc1
2012-1-28 3461.74 SD loc1
2012-1-28 -3.59508 G loc1
2012-1-28 0.383597 theta_EHD loc1
2012-1-28 51.1461 sw_EHD loc1
2012-1-28 0.374812 theta_soil loc1
2012-1-28 0.441393 dsc loc1
2012-1-29 0 infil2 loc3
2012-1-29 0 infil loc3
2012-1-29 0 toDistribute loc3
2012-1-29 0 dailySurplus loc3
2012-1-29 225 availablePoreDepth loc3
2012-1-29 500 EHD loc3
2012-1-29 3791.93 SD loc3
2012-1-29 -4.29193 G loc3
2012-1-29 0.45 theta_EHD loc3
2012-1-29 225 sw_EHD loc3
2012-1-29 0.448908 theta_soil loc3
2012-1-29 0 dsc loc3
2012-1-29 0 infil2 loc2
2012-1-29 0 infil loc2
2012-1-29 0 toDistribute loc2
2012-1-29 0 dailySurplus loc2
2012-1-29 21.1935 availablePoreDepth loc2
2012-1-29 250 EHD loc2
2012-1-29 4629.88 SD loc2
2012-1-29 -4.87988 G loc2
2012-1-29 0.415226 theta_EHD loc2
2012-1-29 103.806 sw_EHD loc2
2012-1-29 0.279027 theta_soil loc2
2012-1-29 0 dsc loc2
2012-1-29 0 infil2 loc1
2012-1-29 0 infil loc1
2012-1-29 0 toDistribute loc1
2012-1-29 0 dailySurplus loc1
2012-1-29 9.12037 availablePoreDepth loc1
2012-1-29 133.333 EHD loc1
2012-1-29 3447.04 SD loc1
2012-1-29 -3.58037 G loc1
2012-1-29 0.383597 theta_EHD loc1
2012-1-29 51.1461 sw_EHD loc1
2012-1-29 0.376412 theta_soil loc1
2012-1-29 0.441393 dsc loc1
2012-1-30 0 infil2 loc3
2012-1-30 0 infil loc3
2012-1-30 0 toDistribute loc3
2012-1-30 0 dailySurplus loc3
2012-1-30 225 availablePoreDepth loc3
2012-1-30 500 EHD loc3
2012-1-30 3792.69 SD loc3
2012-1-30 -4.29269 G loc3
2012-1-30 0.45 theta_EHD loc3
2012-1-30 225 sw_EHD loc3
2012-1-30 0.448817 theta_soil loc3
2012-1-30 0 dsc loc3
2012-1-30 0 infil2 loc2
2012-1-30 0 infil loc2
2012-1-30 0 toDistribute loc2
2012-1-30 0 dailySurplus loc2
2012-1-30 21.1935 availablePoreDepth loc2
2012-1-30 250 EHD loc2
2012-1-30 4640.53 SD loc2
2012-1-30 -4.89053 G loc2
2012-1-30 0.415226 theta_EHD loc2
2012-1-30 103.806 sw_EHD loc2
2012-1-30 0.278386 theta_soil loc2
2012-1-30 0 dsc loc2
2012-1-30 0 infil2 loc1
2012-1-30 0 infil loc1
2012-1-30 0 toDistribute loc1
2012-1-30 0 dailySurplus loc1
2012-1-30 9.12037 availablePoreDepth loc1
2012-1-30 133.333 EHD loc1
2012-1-30 3432.46 SD loc1
2012-1-30 -3.56579 G loc1
2012-1-30 0.383597 theta_EHD loc1
2012-1-30 51.1461 sw_EHD loc1
2012-1-30 0.37801 theta_soil loc1
2012-1-30 0.441393 dsc loc1
2012-1-31 0 infil2 loc3
2012-1-31 0 infil loc3
2012-1-31 0 toDistribute loc3
2012-1-31 0 dailySurplus loc3
2012-1-31 225 availablePoreDepth loc3
2012-1-31 500 EHD loc3
2012-1-31 3793.43 SD loc3
2012-1-31 -4.29343 G loc3
2012-1-31 0.45 theta_EHD loc3
2012-1-31 225 sw_EHD loc3
2012-1-31 0.44873 theta_soil loc3
2012-1-31 0 dsc loc3
2012-1-31 0 infil2 loc2
2012-1-31 0 infil loc2
2012-1-31 0 toDistribute loc2
2012-1-31 0 dailySurplus loc2
2012-1-31 21.1935 availablePoreDepth loc2
2012-1-31 250 EHD loc2
2012-1-31 4650.6 SD loc2
2012-1-31 -4.9006 G loc2
2012-1-31 0.415226 theta_EHD loc2
2012-1-31 103.806 sw_EHD loc2
2012-1-31 0.277783 theta_soil loc2
2012-1-31 0 dsc loc2
2012-1-31 0 infil2 loc1
2012-1-31 0 infil loc1
2012-1-31 0 toDistribute loc1
2012-1-31 0 dailySurplus loc1
2012-1-31 9.12037 availablePoreDepth loc1
2012-1-31 133.333 EHD loc1
2012-1-31 3417.97 SD loc1
2012-1-31 -3.55131 G loc1
2012-1-31 0.383597 theta_EHD loc1
2012-1-31 51.1461 sw_EHD loc1
2012-1-31 0.379612 theta_soil loc1
2012-1-31 0.441393 dsc loc1
2012-2-1 0 infil2 loc3
2012-2-1 0 infil loc3
2012-2-1 0 toDistribute loc3
2012-2-1 0 dailySurplus loc3
2012-2-1 225 availablePoreDepth loc3
2012-2-1 500 EHD loc3
2012-2-1 3794.14 SD loc3
2012-2-1 -4.29414 G loc3
2012-2-1 0.45 theta_EHD loc3
2012-2-1 225 sw_EHD loc3
2012-2-1 0.448646 theta_soil loc3
2012-2-1 0 dsc loc3
2012-2-1 0 infil2 loc2
2012-2-1 0 infil loc2
2012-2-1 0 toDistribute loc2
2012-2-1 0 dailySurplus loc2
2012-2-1 21.1935 availablePoreDepth loc2
2012-2-1 250 EHD loc2
2012-2-1 4660.13 SD loc2
2012-2-1 -4.91013 G loc2
2012-2-1 0.415226 theta_EHD loc2
2012-2-1 103.806 sw_EHD loc2
2012-2-1 0.277215 theta_soil loc2
2012-2-1 0 dsc loc2
2012-2-1 0 infil2 loc1
2012-2-1 0 infil loc1
2012-2-1 0 toDistribute loc1
2012-2-1 0 dailySurplus loc1
2012-2-1 9.12037 availablePoreDepth loc1
2012-2-1 133.333 EHD loc1
2012-2-1 3403.62 SD loc1
2012-2-1 -3.53695 G loc1
2012-2-1 0.383597 theta_EHD loc1
2012-2-1 51.1461 sw_EHD loc1
2012-2-1 0.381213 theta_soil loc1
2012-2-1 0.441393 dsc loc1
2012-2-2 0 infil2 loc3
2012-2-2 0 infil loc3
2012-2-2 0 toDistribute loc3
2012-2-2 0 dailySurplus loc3
2012-2-2 225 availablePoreDepth loc3
2012-2-2 500 EHD loc3
2012-2-2 3794.81 SD loc3
2012-2-2 -4.29482 G loc3
2012-2-2 0.45 theta_EHD loc3
2012-2-2 225 sw_EHD loc3
2012-2-2 0.448566 theta_soil loc3
2012-2-2 0 dsc loc3
2012-2-2 0 infil2 loc2
2012-2-2 0 infil loc2
2012-2-2 0 toDistribute loc2
2012-2-2 0 dailySurplus loc2
2012-2-2 21.1935 availablePoreDepth loc2
2012-2-2 250 EHD loc2
2012-2-2 4669.13 SD loc2
2012-2-2 -4.91913 G loc2
2012-2-2 0.415226 theta_EHD loc2
2012-2-2 103.806 sw_EHD loc2
2012-2-2 0.276681 theta_soil loc2
2012-2-2 0 dsc loc2
2012-2-2 0 infil2 loc1
2012-2-2 0 infil loc1
2012-2-2 0 toDistribute loc1
2012-2-2 0 dailySurplus loc1
2012-2-2 9.12037 availablePoreDepth loc1
2012-2-2 133.333 EHD loc1
2012-2-2 3389.35 SD loc1
2012-2-2 -3.52268 G loc1
2012-2-2 0.383597 theta_EHD loc1
2012-2-2 51.1461 sw_EHD loc1
2012-2-2 0.382818 theta_soil loc1
2012-2-2 0.441393 dsc loc1
2012-2-3 0 infil2 loc3
2012-2-3 0 infil loc3
2012-2-3 0 toDistribute loc3
2012-2-3 0 dailySurplus loc3
2012-2-3 225 availablePoreDepth loc3
2012-2-3 500 EHD loc3
2012-2-3 3795.44 SD loc3
2012-2-3 -4.29544 G loc3
2012-2-3 0.45 theta_EHD loc3
2012-2-3 225 sw_EHD loc3
2012-2-3 0.448493 theta_soil loc3
2012-2-3 0 dsc loc3
2012-2-3 0 infil2 loc2
2012-2-3 0 infil loc2
2012-2-3 0 toDistribute loc2
2012-2-3 0 dailySurplus loc2
2012-2-3 21.1935 availablePoreDepth loc2
2012-2-3 250 EHD loc2
2012-2-3 4677.65 SD loc2
2012-2-3 -4.92765 G loc2
2012-2-3 0.415226 theta_EHD loc2
2012-2-3 103.806 sw_EHD loc2
2012-2-3 0.276177 theta_soil loc2
2012-2-3 0 dsc loc2
2012-2-3 0 infil2 loc1
2012-2-3 0 infil loc1
2012-2-3 0 toDistribute loc1
2012-2-3 0 dailySurplus loc1
2012-2-3 9.12037 availablePoreDepth loc1
2012-2-3 133.333 EHD loc1
2012-2-3 3375.19 SD loc1
2012-2-3 -3.50852 G loc1
2012-2-3 0.383597 theta_EHD loc1
2012-2-3 51.1461 sw_EHD loc1
2012-2-3 0.384424 theta_soil loc1
2012-2-3 0.441393 dsc loc1
2012-2-4 0 infil2 loc3
2012-2-4 0 infil loc3
2012-2-4 0 toDistribute loc3
2012-2-4 0 dailySurplus loc3
2012-2-4 225 availablePoreDepth loc3
2012-2-4 500 EHD loc3
2012-2-4 3796.04 SD loc3
2012-2-4 -4.29604 G loc3
2012-2-4 0.45 theta_EHD loc3
2012-2-4 225 sw_EHD loc3
2012-2-4 0.448421 theta_soil loc3
2012-2-4 0 dsc loc3
2012-2-4 0 infil2 loc2
2012-2-4 0 infil loc2
2012-2-4 0 toDistribute loc2
2012-2-4 0 dailySurplus loc2
2012-2-4 21.1935 availablePoreDepth loc2
2012-2-4 250 EHD loc2
2012-2-4 4685.72 SD loc2
2012-2-4 -4.93572 G loc2
2012-2-4 0.415226 theta_EHD loc2
2012-2-4 103.806 sw_EHD loc2
2012-2-4 0.275701 theta_soil loc2
2012-2-4 0 dsc loc2
2012-2-4 0 infil2 loc1
2012-2-4 0 infil loc1
2012-2-4 0 toDistribute loc1
2012-2-4 0 dailySurplus loc1
2012-2-4 9.12037 availablePoreDepth loc1
2012-2-4 133.333 EHD loc1
2012-2-4 3361.14 SD loc1
2012-2-4 -3.49447 G loc1
2012-2-4 0.383597 theta_EHD loc1
2012-2-4 51.1461 sw_EHD loc1
2012-2-4 0.386031 theta_soil loc1
2012-2-4 0.441393 dsc loc1
2012-2-5 0 infil2 loc3
2012-2-5 0 infil loc3
2012-2-5 0 toDistribute loc3
2012-2-5 0 dailySurplus loc3
2012-2-5 225 availablePoreDepth loc3
2012-2-5 500 EHD loc3
2012-2-5 3796.59 SD loc3
2012-2-5 -4.29659 G loc3
2012-2-5 0.45 theta_EHD loc3
2012-2-5 225 sw_EHD loc3
2012-2-5 0.448356 theta_soil loc3
2012-2-5 0 dsc loc3
2012-2-5 0 infil2 loc2
2012-2-5 0 infil loc2
2012-2-5 0 toDistribute loc2
2012-2-5 0 dailySurplus loc2
2012-2-5 21.1935 availablePoreDepth loc2
2012-2-5 250 EHD loc2
2012-2-5 4693.37 SD loc2
2012-2-5 -4.94337 G loc2
2012-2-5 0.415226 theta_EHD loc2
2012-2-5 103.806 sw_EHD loc2
2012-2-5 0.275252 theta_soil loc2
2012-2-5 0 dsc loc2
2012-2-5 0 infil2 loc1
2012-2-5 0 infil loc1
2012-2-5 0 toDistribute loc1
2012-2-5 0 dailySurplus loc1
2012-2-5 9.12037 availablePoreDepth loc1
2012-2-5 133.333 EHD loc1
2012-2-5 3347.2 SD loc1
2012-2-5 -3.48053 G loc1
2012-2-5 0.383597 theta_EHD loc1
2012-2-5 51.1461 sw_EHD loc1
2012-2-5 0.387639 theta_soil loc1
2012-2-5 0.441393 dsc loc1
2012-2-6 0 infil2 loc3
2012-2-6 0 infil loc3
2012-2-6 0 toDistribute loc3
2012-2-6 0 dailySurplus loc3
2012-2-6 225 availablePoreDepth loc3
2012-2-6 500 EHD loc3
2012-2-6 3797.04 SD loc3
2012-2-6 -4.29704 G loc3
2012-2-6 0.45 theta_EHD loc3
2012-2-6 225 sw_EHD loc3
2012-2-6 0.448303 theta_soil loc3
2012-2-6 0 dsc loc3
2012-2-6 0 infil2 loc2
2012-2-6 0 infil loc2
2012-2-6 0 toDistribute loc2
2012-2-6 0 dailySurplus loc2
2012-2-6 21.1935 availablePoreDepth loc2
2012-2-6 250 EHD loc2
2012-2-6 4700.6 SD loc2
2012-2-6 -4.9506 G loc2
2012-2-6 0.415226 theta_EHD loc2
2012-2-6 103.806 sw_EHD loc2
2012-2-6 0.274828 theta_soil loc2
2012-2-6 0 dsc loc2
2012-2-6 0 infil2 loc1
2012-2-6 0 infil loc1
2012-2-6 0 toDistribute loc1
2012-2-6 0 dailySurplus loc1
2012-2-6 9.12037 availablePoreDepth loc1
2012-2-6 133.333 EHD loc1
2012-2-6 3333.36 SD loc1
2012-2-6 -3.46669 G loc1
2012-2-6 0.383597 theta_EHD loc1
2012-2-6 51.1461 sw_EHD loc1
2012-2-6 0.389248 theta_soil loc1
2012-2-6 0.441393 dsc loc1
2012-2-7 0 infil2 loc3
2012-2-7 0 infil loc3
2012-2-7 0 toDistribute loc3
2012-2-7 0 dailySurplus loc3
2012-2-7 225 availablePoreDepth loc3
2012-2-7 500 EHD loc3
2012-2-7 3797.33 SD loc3
2012-2-7 -4.29733 G loc3
2012-2-7 0.45 theta_EHD loc3
2012-2-7 225 sw_EHD loc3
2012-2-7 0.44827 theta_soil loc3
2012-2-7 0 dsc loc3
2012-2-7 0 infil2 loc2
2012-2-7 0 infil loc2
2012-2-7 0 toDistribute loc2
2012-2-7 0 dailySurplus loc2
2012-2-7 21.1935 availablePoreDepth loc2
2012-2-7 250 EHD loc2
2012-2-7 4707.46 SD loc2
2012-2-7 -4.95746 G loc2
2012-2-7 0.415226 theta_EHD loc2
2012-2-7 103.806 sw_EHD loc2
2012-2-7 0.274428 theta_soil loc2
2012-2-7 0 dsc loc2
2012-2-7 0 infil2 loc1
2012-2-7 0 infil loc1
2012-2-7 0 toDistribute loc1
2012-2-7 0 dailySurplus loc1
2012-2-7 9.12037 availablePoreDepth loc1
2012-2-7 133.333 EHD loc1
2012-2-7 3319.62 SD loc1
2012-2-7 -3.45296 G loc1
2012-2-7 0.383597 theta_EHD loc1
2012-2-7 51.1461 sw_EHD loc1
2012-2-7 0.390859 theta_soil loc1
2012-2-7 0.441393 dsc loc1
2012-2-8 0 infil2 loc3
2012-2-8 0 infil loc3
2012-2-8 0 toDistribute loc3
2012-2-8 0 dailySurplus loc3
2012-2-8 225 availablePoreDepth loc3
2012-2-8 500 EHD loc3
2012-2-8 3797.45 SD loc3
2012-2-8 -4.29745 G loc3
2012-2-8 0.45 theta_EHD loc3
2012-2-8 225 sw_EHD loc3
2012-2-8 0.448256 theta_soil loc3
2012-2-8 0 dsc loc3
2012-2-8 0 infil2 loc2
2012-2-8 0 infil loc2
2012-2-8 0 toDistribute loc2
2012-2-8 0 dailySurplus loc2
2012-2-8 21.1935 availablePoreDepth loc2
2012-2-8 250 EHD loc2
2012-2-8 4713.95 SD loc2
2012-2-8 -4.96395 G loc2
2012-2-8 0.415226 theta_EHD loc2
2012-2-8 103.806 sw_EHD loc2
2012-2-8 0.27405 theta_soil loc2
2012-2-8 0 dsc loc2
2012-2-8 0 infil2 loc1
2012-2-8 0 infil loc1
2012-2-8 0 toDistribute loc1
2012-2-8 0 dailySurplus loc1
2012-2-8 9.12037 availablePoreDepth loc1
2012-2-8 133.333 EHD loc1
2012-2-8 3306.02 SD loc1
2012-2-8 -3.43935 G loc1
2012-2-8 0.383597 theta_EHD loc1
2012-2-8 51.1461 sw_EHD loc1
2012-2-8 0.392467 theta_soil loc1
2012-2-8 0.441393 dsc loc1
2012-2-9 0 infil2 loc3
2012-2-9 0 infil loc3
2012-2-9 0 toDistribute loc3
2012-2-9 0 dailySurplus loc3
2012-2-9 225 availablePoreDepth loc3
2012-2-9 500 EHD loc3
2012-2-9 3797.41 SD loc3
2012-2-9 -4.29741 G loc3
2012-2-9 0.45 theta_EHD loc3
2012-2-9 225 sw_EHD loc3
2012-2-9 0.44826 theta_soil loc3
2012-2-9 0 dsc loc3
2012-2-9 0 infil2 loc2
2012-2-9 0 infil loc2
2012-2-9 0 toDistribute loc2
2012-2-9 0 dailySurplus loc2
2012-2-9 21.1935 availablePoreDepth loc2
2012-2-9 250 EHD loc2
2012-2-9 4720.12 SD loc2
2012-2-9 -4.97012 G loc2
2012-2-9 0.415226 theta_EHD loc2
2012-2-9 103.806 sw_EHD loc2
2012-2-9 0.273692 theta_soil loc2
2012-2-9 0 dsc loc2
2012-2-9 0 infil2 loc1
2012-2-9 0 infil loc1
2012-2-9 0 toDistribute loc1
2012-2-9 0 dailySurplus loc1
2012-2-9 9.12037 availablePoreDepth loc1
2012-2-9 133.333 EHD loc1
2012-2-9 3292.54 SD loc1
2012-2-9 -3.42587 G loc1
2012-2-9 0.383597 theta_EHD loc1
2012-2-9 51.1461 sw_EHD loc1
2012-2-9 0.394074 theta_soil loc1
2012-2-9 0.441393 dsc loc1
2012-2-10 0 infil2 loc3
2012-2-10 0 infil loc3
2012-2-10 0 toDistribute loc3
2012-2-10 0 dailySurplus loc3
2012-2-10 225 availablePoreDepth loc3
2012-2-10 500 EHD loc3
2012-2-10 3797.21 SD loc3
2012-2-10 -4.29721 G loc3
2012-2-10 0.45 theta_EHD loc3
2012-2-10 225 sw_EHD loc3
2012-2-10 0.448283 theta_soil loc3
2012-2-10 0 dsc loc3
2012-2-10 0 infil2 loc2
2012-2-10 0 infil loc2
2012-2-10 0 toDistribute loc2
2012-2-10 0 dailySurplus loc2
2012-2-10 21.1935 availablePoreDepth loc2
2012-2-10 250 EHD loc2
2012-2-10 4725.94 SD loc2
2012-2-10 -4.97594 G loc2
2012-2-10 0.415226 theta_EHD loc2
2012-2-10 103.806 sw_EHD loc2
2012-2-10 0.273355 theta_soil loc2
2012-2-10 0 dsc loc2
2012-2-10 0 infil2 loc1
2012-2-10 0 infil loc1
2012-2-10 0 toDistribute loc1
2012-2-10 0 dailySurplus loc1
2012-2-10 9.12037 availablePoreDepth loc1
2012-2-10 133.333 EHD loc1
2012-2-10 3279.17 SD loc1
2012-2-10 -3.41251 G loc1
2012-2-10 0.383597 theta_EHD loc1
